tau alpha_compare_Re alpha_compare_Im alphas_matsubara_50_Re alphas_matsubara_50_Im alphas_matsubara_100_Re alphas_matsubara_100_Im alphas_matsubara_1000_Re alphas_matsubara_1000_Im alphas_pade_5_Re alphas_pade_5_Im alphas_pade_13_Re alphas_pade_13_Im alphas_pade_30_Re alphas_pade_30_Im
0.1705170517051705 0.014247244659945833 -0.5298630193734777 -0.24262710436331578 -0.5328892261859784 -0.025440659485780986 -0.5328892261859784 0.010695051047824467 -0.5328892261859784 0.12375922415161156 -0.5328892261859784 0.08978956098356798 -0.5328892261859784 0.010084141745326323 -0.5328892261859784
0.17551755175517553 -0.001212516730582271 -0.515586402634291 -0.2411749132525286 -0.5197308448536105 -0.032594604849140174 -0.5197308448536105 0.0006250365406807072 -0.5197308448536105 0.11922935270902914 -0.5197308448536105 0.07528130188409167 -0.5197308448536105 0.00018352321790973084 -0.5197308448536105
0.18051805180518052 -0.013169710376234012 -0.507464711067779 -0.2396810464036479 -0.5068973772008214 -0.03935284230221391 -0.5068973772008214 -0.008798401682394309 -0.5068973772008214 0.11481941767784994 -0.5068973772008214 0.06155192982348167 -0.5068973772008214 -0.009096800410798134 -0.5068973772008214
0.1855185518551855 -0.0182964113374055 -0.498615732225614 -0.23814813530799386 -0.49438080028797227 -0.04573315378356565 -0.49438080028797227 -0.017616473649339246 -0.49438080028797227 0.11052641162429074 -0.49438080028797227 0.04856594544816925 -0.49438080028797227 -0.017795242675397536 -0.49438080028797227
0.19051905190519053 -0.022101760807016167 -0.48398036493729435 -0.23657870983007673 -0.48217328928207326 -0.051752544990733604 -0.48217328928207326 -0.025867192249939136 -0.48217328928207326 0.10634740163898877 -0.48217328928207326 0.03628937655438077 -0.48217328928207326 -0.02594712784386314 -0.48217328928207326
0.19551955195519552 -0.030854445854184048 -0.4672500102570802 -0.234975201608416 -0.4702672125650308 -0.0574272799858911 -0.4702672125650308 -0.0335856891778958 -0.4702672125650308 0.10227952749529073 -0.4702672125650308 0.02468971409632629 -0.4702672125650308 -0.03358505385024178 -0.4702672125650308
0.2005200520052005 -0.04286805667728796 -0.45526555941917174 -0.23333994734981 -0.4586551269626831 -0.06277291420025649 -0.4586551269626831 -0.04080449216812554 -0.4586551269626831 0.09831999985302707 -0.4586551269626831 0.013735850839658895 -0.4586551269626831 -0.04073919769287068 -0.4586551269626831
0.20552055205520553 -0.05129675982853031 -0.4483200072786094 -0.23167519202025316 -0.44732977309164373 -0.06780432591428719 -0.44732977309164373 -0.047553769158323864 -0.44732977309164373 0.09446609850664801 -0.44732977309164373 0.0033980225516780597 -0.44732977309164373 -0.04743757389617236 -0.44732977309164373
0.21052105210521052 -0.05397339061719619 -0.4400622183846812 -0.2299830919356482 -0.4362840708210425 -0.07253574628689963 -0.4362840708210425 -0.05386154406481753 -0.4362840708210425 0.09071517067662631 -0.4362840708210425 -0.006352248375823744 -0.4362840708210425 -0.053706254563655936 -0.4362840708210425
0.2155215521552155 -0.0562466784696574 -0.4266648727206834 -0.2282657177553262 -0.42551111484632814 -0.07698078800326585 -0.42551111484632814 -0.05975388809908062 -0.42551111484632814 0.08706462934305803 -0.42551111484632814 -0.015542206970913349 -0.42551111484632814 -0.05956955789242409 -0.42551111484632814
0.22052205220522053 -0.06319970931564828 -0.41203837912720426 -0.22652505738133613 -0.41500417037236564 -0.08115247260732582 -0.41500417037236564 -0.06525508992708555 -0.41500417037236564 0.08351195162042001 -0.41500417037236564 -0.024197917488832776 -0.41500417037236564 -0.0650502106921882 -0.41500417037236564
0.22552255225522552 -0.07259696243859756 -0.40200545632357093 -0.22476301876634067 -0.4047566689031265 -0.08506325658183164 -0.4047566689031265 -0.07038780746071782 -0.4047566689031265 0.08005467717246614 -0.4047566689031265 -0.03234431307412794 -0.4047566689031265 -0.07016948938833642 -0.4047566689031265
0.2305230523052305 -0.07836802460543144 -0.3960692748204453 -0.2229814326329062 -0.3947622041353446 -0.08872505623566641 -0.3947622041353446 -0.0751732036470488 -0.3947622041353446 0.0766904066662732 -0.3947622041353446 -0.040005243365690224 -0.3947622041353446 -0.07494734313587162 -0.3947622041353446
0.23552355235523553 -0.07929329650861483 -0.3883761741561487 -0.22118205510686795 -0.3850145279535671 -0.09214927145520144 -0.3850145279535671 -0.07963106827000226 -0.3850145279535671 0.07341680026446834 -0.3850145279535671 -0.04720352012920552 -0.3850145279535671 -0.0794025019869264 -0.3850145279535671
0.24052405240524052 -0.08052991983541187 -0.3761260427163643 -0.21936657026737663 -0.3755075465240973 -0.09534680837365593 -0.3755075465240973 -0.08377992748634387 -0.3755075465240973 0.07023157615469514 -0.3755075465240973 -0.05396096099805208 -0.3755075465240973 -0.08355257250515342 -0.3755075465240973
0.24552455245524551 -0.08615131664726185 -0.36335501400942377 -0.21753659261616853 -0.36623531648538843 -0.09832810100977861 -0.36623531648538843 -0.08763714257315695 -0.36623531648538843 0.06713250911539971 -0.36623531648538843 -0.06029843140037811 -0.36623531648538843 -0.08741412277875167 -0.36623531648538843
0.25052505250525053 -0.09351152621171997 -0.35499362558817754 -0.2156936694685051 -0.3571920412325063 -0.10110313192462443 -0.3571920412325063 -0.09121899915832728 -0.3571920412325063 0.0641174291170395 -0.3571920412325063 -0.06623588474690852 -0.3571920412325063 -0.09100275842856609 -0.3571920412325063
0.25552555255525555 -0.09724611932150622 -0.3499144403075464 -0.21383928326817453 -0.34837206729333736 -0.10368145194282101 -0.34837206729333736 -0.09454078803223692 -0.34837206729333736 0.061184219957839105 -0.34837206729333736 -0.07179240095098237 -0.34837206729333736 -0.09433319092144628 -0.34837206729333736
0.2605260526052605 -0.09692062817973979 -0.3427438146871188 -0.21197485382886244 -0.33976988079427833 -0.10607219898242878 -0.33976988079427833 -0.09761687849211348 -0.33976988079427833 0.0583308179332419 -0.33976988079427833 -0.07698622334940071 -0.33976988079427833 -0.09741929926812458 -0.33976988079427833
0.26552655265526554 -0.09746902973360952 -0.33155444429079334 -0.21010174050414185 -0.3313801040131956 -0.10828411603535473 -0.3313801040131956 -0.10046078504592806 -0.3313801040131956 0.05555521053822373 -0.3313801040131956 -0.08183479408985543 -0.3313801040131956 -0.10027418599820001 -0.3313801040131956
0.27052705270527055 -0.10208660104859366 -0.3204307600429995 -0.20822124428825006 -0.3231974920175018 -0.11032556833820797 -0.3231974920175018 -0.10308522819651468 -0.3231974920175018 0.052855435201657835 -0.3231974920175018 -0.086354788048021 -0.3231974920175018 -0.1029102281537636 -0.3231974920175018
0.2755275527552755 -0.10782802543839459 -0.31350480670487996 -0.20633460984978377 -0.31521692938524665 -0.11220455977156935 -0.31521692938524665 -0.10550218993586 -0.31521692938524665 0.05022957805193995 -0.31521692938524665 -0.09056214533481251 -0.31521692938524665 -0.10533912392056603 -0.31521692938524665
0.28052805280528054 -0.10998445521063496 -0.30914568834772976 -0.2044430275003394 -0.3074334270071716 -0.11392874852375626 -0.3074334270071716 -0.107722964501616 -0.3074334270071716 0.047675772713100646 -0.3074334270071716 -0.09447210245183199 -0.3074334270071716 -0.10757193541596607 -0.3074334270071716
0.28552855285528556 -0.10877676227469937 -0.30245049014477354 -0.2025476351001039 -0.29984211896773066 -0.11550546205344722 -0.29984211896773066 -0.1097582048809599 -0.29984211896773066 0.045192199130652824 -0.29984211896773066 -0.09809922215065545 -0.29984211896773066 -0.10961912807158329 -0.29984211896773066
0.2905290529052905 -0.10888606690776569 -0.2922420207668287 -0.2006495199023246 -0.2924382595031266 -0.11694171138384309 -0.2924382595031266 -0.11161796548915012 -0.2924382595031266 0.04277708242644011 -0.2924382595031266 -0.10145742204933268 -0.2924382595031266 -0.11149060698211867 -0.2924382595031266
0.29552955295529554 -0.11273344281358355 -0.2825874596810308 -0.19874972033851998 -0.2852172200344601 -0.11824420475945485 -0.2852172200344601 -0.11331174140013149 -0.2852172200344601 0.040428691781769305 -0.2852172200344601 -0.1045600020572875 -0.2852172200344601 -0.11319575053723996 -0.2852172200344601
0.30053005300530056 -0.11716626394688703 -0.27689432681930615 -0.19684922774626187 -0.27817448627413915 -0.11941936069511912 -0.27817448627413915 -0.1148485044632229 -0.27817448627413915 0.038145339348129206 -0.27817448627413915 -0.10741967065770963 -0.27817448627413915 -0.1147434416085039 -0.27817448627413915
0.3055305530553055 -0.11809193654616901 -0.2731336185355698 -0.19494898804127764 -0.2713056554037376 -0.12047332044539412 -0.2713056554037376 -0.11623673660218262 -0.2713056554037376 0.03592537918481411 -0.2713056554037376 -0.11004857009452104 -0.2713056554037376 -0.11614209652616993 -0.2713056554037376
0.31053105310531054 -0.11627883392057381 -0.26686762443219436 -0.1930499033355946 -0.2646064333215399 -0.12141195992114925 -0.2646064333215399 -0.11748446056010403 -0.2646064333215399 0.033767206222787935 -0.2646064333215399 -0.11245830050906934 -0.2646064333215399 -0.11739969204988064 -0.2646064333215399
0.31553155315531556 -0.11612846950018874 -0.25756745972402345 -0.19115283350337584 -0.25807263195805075 -0.12224090107885789 -0.25807263195805075 -0.11859926832484413 -0.25807263195805075 0.03166925525414053 -0.25807263195805075 -0.11465994306985083 -0.25807263195805075 -0.11852379051148466 -0.25807263195805075
0.3205320532053205 -0.11937391475933387 -0.2492268739356594 -0.18925859769606126 -0.25170016665779205 -0.12296552280688164 -0.25170016665779205 -0.11958834744451405 -0.25170016665779205 0.029629999946504722 -0.25170016665779205 -0.11666408213679516 -0.25170016665779205 -0.11952156328668387 -0.25170016665779205
0.32553255325532554 -0.12273339333083899 -0.2445905377472968 -0.1873679758083739 -0.2454850536257491 -0.12359097133187474 -0.2454850536257491 -0.12045850542048175 -0.2454850536257491 0.027647951881817245 -0.2454850536257491 -0.1184808264999377 -0.2454850536257491 -0.12039981273400958 -0.2454850536257491
0.33053305330533056 -0.12269756364826023 -0.24132114040788133 -0.18548170989670434 -0.23942340743687107 -0.12412217016731852 -0.23942340743687107 -0.12121619234585146 -0.23942340743687107 0.02572165961882271 -0.23942340743687107 -0.12011982973067527 -0.23942340743687107 -0.12116499272421971 -0.23942340743687107
0.3355335533553355 -0.12048985830447363 -0.23544183587806625 -0.18360050555134738 -0.2335114386070683 -0.1245638296251602 -0.2335114386070683 -0.12186752194026931 -0.2335114386070683 0.023849707778734172 -0.2335114386070683 -0.12159030968223725 -0.2335114386070683 -0.12182322787007087 -0.2335114386070683
0.34053405340534054 -0.1202089008631491 -0.22698451610687845 -0.18172503322400435 -0.22774545122418724 -0.12492045591050839 -0.22774545122418724 -0.12241829111670859 -0.22774545122418724 0.02203071615347845 -0.22774545122418724 -0.12290106717449836 -0.22774545122418724 -0.12238033155515132 -0.22774545122418724
0.34553455345534556 -0.12297421869414273 -0.21982108274735232 -0.1798559295119506 -0.22212184063748308 -0.12519635981841606 -0.22212184063748308 -0.12287399820251102 -0.22212184063748308 0.020263338835968422 -0.22212184063748308 -0.12406050389682233 -0.22212184063748308 -0.12284182285075293 -0.22212184063748308
0.3505350535053505 -0.1254423663237332 -0.21608730363840736 -0.17799379840019233 -0.21663709120414515 -0.12539566505084612 -0.21663709120414515 -0.12323985992500319 -0.21663709120414515 0.018546263371858704 -0.21663709120414515 -0.12507663956124324 -0.21663709120414515 -0.12321294240132573 -0.21663709120414515
0.35553555355535554 -0.12465763952866356 -0.213215732183431 -0.176139212462924 -0.21128777409146582 -0.125522316171084 -0.21128777409146582 -0.12352082726146399 -0.21128777409146582 0.0168782099322535 -0.21128777409146582 -0.1259571283369653 -0.21128777409146582 -0.12349866735170435 -0.21128777409146582
0.36053605360536056 -0.12221734412447711 -0.20768565782456147 -0.17429271402554164 -0.20607054513328002 -0.1255800862120232 -0.20607054513328002 -0.12372160024376212 -0.20607054513328002 0.015257930506849983 -0.20607054513328002 -0.12670927459589218 -0.20607054513328002 -0.12370372538283338 -0.20607054513328002
0.3655365536553655 -0.12189767202025482 -0.20001233489702042 -0.17245481628844458 -0.20098214273933432 -0.12557258395399448 -0.20098214273933432 -0.12384664179960582 -0.20098214273933432 0.013684208117012162 -0.20098214273933432 -0.1273400479976777 -0.20098214273933432 -0.12383260791703476 -0.20098214273933432
0.37053705370537054 -0.12427108892025096 -0.1939041075180063 -0.17062600441379755 -0.1960193858562789 -0.1255032608870417 -0.1960193858562789 -0.12390019070478901 -0.1960193858562789 0.01215585604828294 -0.1960193858562789 -0.1278560979416186 -0.1960193858562789 -0.12388958254878268 -0.1960193858562789
0.37553755375537556 -0.12599133622798883 -0.19093693623431138 -0.16880673657642278 -0.19117917197900805 -0.1253754178718823 -0.19117917197900805 -0.12388627371414059 -0.19117917197900805 0.010671717101854584 -0.19117917197900805 -0.12826376741159143 -0.19117917197900805 -0.12387870475245676 -0.19117917197900805
0.3805380538053805 -0.12462825999450047 -0.18838229735527942 -0.16699744497992416 -0.1864584752111057 -0.12519221151308746 -0.1864584752111057 -0.12380871693281319 -0.1864584752111057 0.009230662864529594 -0.1864584752111057 -0.12856910623915907 -0.1864584752111057 -0.12380382891450192 -0.1864584752111057
0.38553855385538555 -0.12208044404680952 -0.18316951889216707 -0.1651985368391318 -0.1818543443731831 -0.12495666025740258 -0.1818543443731831 -0.12367115648414866 -0.1818543443731831 0.007831592996714766 -0.1818543443731831 -0.1287778838089382 -0.1818543443731831 -0.12366861873378063 -0.1818543443731831
0.39053905390539057 -0.12178598940992577 -0.17622724921947538 -0.16341039532991933 -0.1773639011579266 -0.12467165022951714 -0.1773639011579266 -0.12347704852548813 -0.1773639011579266 0.0064734345380036765 -0.1773639011579266 -0.12889560122933336 -0.1773639011579266 -0.1234765570306212 -0.1773639011579266
0.39553955395539553 -0.12383121518126781 -0.17106457124985283 -0.16163338050741066 -0.1729843383307024 -0.12433994081702353 -0.1729843383307024 -0.12322967865889724 -0.1729843383307024 0.005155141229913179 -0.1729843383307024 -0.12892750299079192 -0.1729843383307024 -0.12323095500209078 -0.1729843383307024
0.40054005400540055 -0.12491861944749273 -0.16874372184149455 -0.15986783019356235 -0.16871291797459195 -0.12396417001574428 -0.16871291797459195 -0.12293217077982266 -0.16871291797459195 0.0038756928553498353 -0.16871291797459195 -0.12887858813282368 -0.16871291797459195 -0.12293496095830017 -0.16871291797459195
0.40554055405540557 -0.12311585677531835 -0.16643668632016229 -0.15811406083508442 -0.164546969778763 -0.12354685954610517 -0.164546969778763 -0.12258749540312104 -0.164546969778763 0.0026340945943938705 -0.164546969778763 -0.12875362094015763 -0.164546969778763 -0.1225915685720792 -0.164546969778763
0.41054105410541053 -0.12055705067560228 -0.16151475915597455 -0.15637236833262244 -0.16048388936910404 -0.12309041975071665 -0.16048388936910404 -0.12219847750265717 -0.16048388936910404 0.001429376395996817 -0.16048388936910404 -0.1285571411875686 -0.16048388936910404 -0.1222036246720934 -0.16048388936910404
0.41554155415541555 -0.12033049536859455 -0.15525573401476322 -0.1546430288421117 -0.15652113668008036 -0.12259715428287725 -0.15652113668008036 -0.1217678038977575 -0.15652113668008036 0.0002605923652009439 -0.15652113668008036 -0.1282934739521061 -0.15652113668008036 -0.12177383660739782 -0.15652113668008036
0.42054205420542057 -0.12209325761558436 -0.15093925297707242 -0.1529262995491638 -0.15265623436679285 -0.12206926459523441 -0.15265623436679285 -0.12129803021711033 -0.15265623436679285 -0.0008731798345039863 -0.15265623436679285 -0.12796673901068462 -0.15265623436679285 -0.12130477920950021 -0.15265623436679285
0.42554255425542553 -0.1226417644323106 -0.1491580720381799 -0.15122241941734857 -0.14888676625624692 -0.12150885423744566 -0.14888676625624692 -0.12079158746833439 -0.14888676625624692 -0.0019728395640596693 -0.14888676625624692 -0.12758085984025797 -0.14888676625624692 -0.1207989013762626 -0.14888676625624692
0.43054305430543055 -0.12051334273151829 -0.1470398769426919 -0.14953160991117936 -0.1452103758368634 -0.12091793297124422 -0.1452103758368634 -0.12025078823919677 -0.1452103758368634 -0.003039263777318822 -0.1452103758368634 -0.12713957223709121 -0.1452103758368634 -0.12025853230032836 -0.1452103758368634
0.43554355435543557 -0.11801764425509834 -0.14238752085059778 -0.1478540756946089 -0.14162476478528804 -0.12029842071094952 -0.14162476478528804 -0.11967783255449177 -0.14162476478528804 -0.0040733075754807715 -0.14162476478528804 -0.1266464325709633 -0.14162476478528804 -0.11968588736326669 -0.14162476478528804
0.44054405440544053 -0.11788538752812544 -0.13676830144537672 -0.14619000530580012 -0.1381276915295766 -0.11965215129708008 -0.1381276915295766 -0.11907481341075568 -0.1381276915295766 -0.005075804747830313 -0.1381276915295766 -0.12610482568948267 -0.1381276915295766 -0.11908307371523473 -0.1381276915295766
0.44554455445544555 -0.11939824251212772 -0.13320741962406518 -0.14453957180893112 -0.13471696984785972 -0.11898087611038811 -0.13471696984785972 -0.1184437220093319 -0.13471696984785972 -0.0060475682991173365 -0.13471696984785972 -0.12551797248707317 -0.13471696984785972 -0.11845209555866802 -0.13471696984785972
0.45054505450545057 -0.11948594029172456 -0.13187127973065996 -0.1429029334237488 -0.13139046750160926 -0.11828626753328282 -0.13139046750160926 -0.11778645270677292 -0.13139046750160926 -0.006989390963908111 -0.13139046750160926 -0.1248889371525871 -0.13139046750160926 -0.11779485915330788 -0.13139046750160926
0.45554555455545553 -0.1171265108132257 -0.12989277618463704 -0.14128023413358623 -0.12814610490265355 -0.11756992226531224 -0.12814610490265355 -0.11710480770018594 -0.12814610490265355 -0.007902045708228996 -0.12814610490265355 -0.12422063410892864 -0.12814610490265355 -0.11711317755877425 -0.12814610490265355
0.46054605460546055 -0.11475011889307156 -0.1254933892083664 -0.13967160427252026 -0.12498185381310672 -0.1168333644990553 -0.12498185381310672 -0.11640050146384563 -0.12498185381310672 -0.008786286218817102 -0.12498185381310672 -0.12351583465751836 -0.12498185381310672 -0.11640877512984879 -0.12498185381310672
