t sigma_z_100 sigma_z_1000 sigma_z_10000
3.753753753753754 0.3516198526944926 0.4384891368173539 0.4267488713811931
3.8038038038038042 0.3465048402770771 0.4307993451227429 0.41842289814249334
3.8538538538538543 0.3411734164903585 0.4241931402666152 0.41039229574268377
3.9039039039039043 0.3356643382732331 0.41785051054548455 0.4027317414364842
3.9539539539539543 0.32821733594326674 0.41164796889784133 0.3955001259503682
4.004004004004004 0.32037127730391995 0.40586393078399147 0.38883696561062536
4.054054054054054 0.31214832952140575 0.4006535411566666 0.38282475314863057
4.104104104104104 0.30438442311624236 0.39630016356571424 0.3772887632920173
4.1541541541541545 0.2976990531934717 0.3923864337784651 0.37231884604399484
4.2042042042042045 0.29164142493150347 0.38893907411494993 0.36767212647084346
4.2542542542542545 0.28581500030372387 0.3855602970512093 0.36333610833050045
4.3043043043043046 0.2807947953694284 0.38231009892700574 0.35940979687097624
4.354354354354355 0.2786924591758705 0.37900294012764923 0.3557616465160329
4.404404404404405 0.27745419737374283 0.3758058290447532 0.3523197204925177
4.454454454454455 0.2768059147640377 0.372217656883477 0.3491040447285981
4.504504504504505 0.2754942146599002 0.3682442363088068 0.3459968329793669
4.554554554554555 0.273844096156054 0.36373026303178824 0.34307380612242083
4.604604604604605 0.27144863535087504 0.35919317072626916 0.34019037035561833
4.654654654654655 0.2681727624770474 0.35527100898384995 0.33736323753273373
4.704704704704705 0.2643597617113785 0.3517190009783515 0.3344318178979481
4.754754754754755 0.2610601145034517 0.34839844232592443 0.33141034118159696
4.804804804804805 0.2575230233918711 0.34557099712930345 0.32826216213600157
4.854854854854855 0.25306575498426326 0.343100195638633 0.3249680568533997
4.904904904904905 0.24902461571945977 0.3406198514101548 0.3214866325090873
4.954954954954955 0.24561262387316168 0.3377303262425115 0.31778738430803544
5.005005005005005 0.24327538865458517 0.33425920224071615 0.3140436256318625
5.055055055055055 0.24180898638624723 0.33066468466013293 0.310166038038728
5.105105105105105 0.2405888696423208 0.3267168499743435 0.306219427267449
5.155155155155155 0.24020186325493265 0.3224941677022318 0.30233385690091225
5.205205205205205 0.24030229584854992 0.3183323088405315 0.2983733048375908
5.255255255255255 0.23966821809188446 0.3138966736447469 0.29437599237014395
5.305305305305305 0.23847385592379935 0.3093877708568463 0.29028990037011854
5.355355355355356 0.2353874207669483 0.3044221074224343 0.28615067303943387
5.405405405405406 0.23019290755460317 0.29872792754595523 0.2819665692133355
5.455455455455456 0.2236786212796796 0.292445575399141 0.27768949061083886
5.505505505505506 0.21650763451556557 0.2860446632187444 0.2732734254820312
5.555555555555556 0.2090459328954846 0.2796486662783885 0.26878891709962965
5.605605605605606 0.201023331775691 0.2732299967082154 0.2642227945690623
5.655655655655656 0.19257360884245814 0.2672194434746607 0.25968127579644246
5.705705705705706 0.185206206318829 0.2616534784189061 0.2551686135087045
5.755755755755756 0.17842404228073505 0.2563173689177737 0.2505889129260696
5.805805805805806 0.173129287493801 0.25097175274337874 0.24606425085143366
5.855855855855856 0.16856156914006667 0.2457274091730202 0.24159732727358715
5.9059059059059065 0.1653243284028885 0.24040504835149368 0.23708942272730965
5.9559559559559565 0.1647311882861694 0.23514669222737733 0.23253090128980958
6.0060060060060065 0.1667286710136182 0.2301222499728958 0.22809375005980723
6.056056056056057 0.1688250416111889 0.22571951957383793 0.22375385340663953
6.106106106106107 0.1713487626598402 0.2214064417948232 0.2195608689715826
6.156156156156157 0.17315052164782443 0.2172573274418611 0.21551956140397815
6.206206206206207 0.17364468390427706 0.21294539294480444 0.21159248145735327
6.256256256256257 0.1735984257448709 0.208900879103764 0.20759662011251803
6.306306306306307 0.17220433870248342 0.20525169372705807 0.20366539195815836
6.356356356356357 0.17062598927620823 0.201613878446565 0.19983253839089382
6.406406406406407 0.16888817986138663 0.19851437856304205 0.195922753344153
6.456456456456457 0.16817959606250427 0.19543142046413647 0.19219334627105158
6.506506506506507 0.16733562439460548 0.19271797354790365 0.18833904913847999
6.556556556556557 0.1657153732053379 0.19043152151899215 0.18457721952365758
6.606606606606607 0.1644242123649473 0.18856798736309408 0.18103830120754552
6.656656656656657 0.16193566151722724 0.18716393135518086 0.17751900144582328
6.706706706706707 0.15855095913560993 0.1861351785080728 0.17420203595819658
6.756756756756757 0.15329807177653432 0.18534101768817288 0.17096267396045806
6.806806806806807 0.14801617563047884 0.18512055815455739 0.1679709548365824
6.856856856856857 0.14160774669820575 0.1850092144073976 0.16512758616412776
6.906906906906907 0.13653218078087684 0.18464870854390403 0.16254966603316917
6.956956956956957 0.13214092025026133 0.18386820651746097 0.16026896499876794
7.007007007007007 0.12929708156349112 0.18286667365044793 0.15813593818870206
7.057057057057057 0.12724797994441914 0.18142963281457355 0.15593447682307493
7.107107107107107 0.12676187181705095 0.18014992733032692 0.1536732720445902
7.157157157157157 0.12661800330648987 0.1789467655703531 0.15156857048122646
7.207207207207207 0.1276074532179222 0.177487903704798 0.14944349676174362
7.257257257257257 0.12969872614551053 0.17558003567784286 0.14733614079819657
7.307307307307307 0.13190470280736175 0.17312179304680525 0.14520328865633184
7.357357357357357 0.13481632065612445 0.17019373563807674 0.1430480652474648
7.407407407407407 0.1385091553938945 0.16701926829351516 0.1409340505888575
7.4574574574574575 0.14260981002519424 0.16384650987509838 0.13894835710335035
7.507507507507508 0.14566026530434326 0.1612158111261179 0.13694786397841477
7.557557557557558 0.14646810954138828 0.1590541888439234 0.13498499501079383
7.6076076076076085 0.1466313055852894 0.15707374203066937 0.13305079841665107
7.6576576576576585 0.14629218851682635 0.1549318006899004 0.13122461959713952
7.7077077077077085 0.14596036450918404 0.15227575585027664 0.12952138696955756
7.7577577577577586 0.14378778978622742 0.14927455265139827 0.1278553287533462
7.807807807807809 0.14020549979435334 0.14640790567038914 0.12629611511805353
7.857857857857859 0.13502634312010123 0.14367696271108088 0.12489526001605802
7.907907907907909 0.12819728737249764 0.14069438409145385 0.12363744478690238
7.957957957957959 0.12057446245564563 0.1380696519395599 0.12222199093550545
8.008008008008009 0.11471302461013426 0.13536403008660905 0.12079747580770604
8.058058058058059 0.10866752112978308 0.13261244248678167 0.11939719861242233
8.108108108108109 0.10326942135407621 0.12988059068153185 0.11782342973502721
8.158158158158159 0.0994426484184574 0.1271474623788114 0.11600101290983253
8.208208208208209 0.09591996026282328 0.12468634708346504 0.11403513011917807
8.258258258258259 0.09101988752773417 0.12261026507385053 0.11214676578769109
8.308308308308309 0.08627403458107107 0.12018813110486033 0.11030326204173661
8.358358358358359 0.08258668890022772 0.11749700473969185 0.1085863044394206
8.408408408408409 0.07897024859676685 0.11493913657610941 0.10692305193695285
8.458458458458459 0.07649014581623804 0.11222809673970903 0.10518538066886908
8.508508508508509 0.07432220044704413 0.10927229380734522 0.10346147876719244
8.558558558558559 0.07330188955742035 0.10638913866419798 0.10173535808874766
8.608608608608609 0.07317514299143996 0.10356215209175076 0.09990746393873604
8.65865865865866 0.07258040233117387 0.10112061216609186 0.09791443538330373
8.70870870870871 0.07156233225398216 0.09912076537245358 0.09585345718953442
8.75875875875876 0.07087083128991582 0.0975474902828495 0.09375793289635968
8.80880880880881 0.07163215814984365 0.0960294679350279 0.09172193470418019
8.85885885885886 0.07242629322218344 0.09477466342241528 0.08977335005344675
8.90890890890891 0.07522923492070953 0.09359753587771513 0.08781027900979602
8.95895895895896 0.07996689137410594 0.09247873533628982 0.0857548920042337
9.00900900900901 0.08411465561564825 0.09085578783992046 0.08371083258383642
9.05905905905906 0.08961547816792556 0.08892247127858775 0.08158159619300387
9.10910910910911 0.0950601422551084 0.08649704664237134 0.07951057065751409
9.15915915915916 0.10034650444733804 0.08356183339454645 0.07762759907346206
9.20920920920921 0.10520339186100774 0.08066101229167871 0.0758651964711382
9.25925925925926 0.11048997508724391 0.07781727691165902 0.07431460945657287
9.30930930930931 0.11606871384796502 0.07529066343371409 0.07302600392038003
9.35935935935936 0.12215721931844488 0.07332197460223613 0.07174216386250822
9.40940940940941 0.12724043833749807 0.07113927038943658 0.07041281997713636
9.45945945945946 0.130714980072077 0.06921386569613934 0.0689979775336589
9.50950950950951 0.13212358101757946 0.0674449321150436 0.06754997706580645
9.55955955955956 0.1321709018178281 0.06560027208930745 0.06616281754272178
9.60960960960961 0.13092073067084598 0.06379034333865503 0.06489800192239122
9.65965965965966 0.12966223256911819 0.061765867671598314 0.06370264871354542
9.70970970970971 0.1293745086825838 0.05946065015871989 0.0626582629723985
9.75975975975976 0.1274736591418138 0.05740245094942758 0.06167269812663119
9.80980980980981 0.126000091832007 0.05544100888684381 0.06071823080684683
9.85985985985986 0.1238246387632564 0.053273013040896315 0.05977041754549866
9.90990990990991 0.12063518014673459 0.05083580540010302 0.058801088371744456
9.95995995995996 0.11673802091232194 0.04888513355304785 0.057974127390074924
10.01001001001001 0.11232418850850337 0.04747716819402938 0.05714083257808465
10.06006006006006 0.10632555331526632 0.04611780347003615 0.05623795658872984
10.11011011011011 0.10148999432243495 0.04502575722005248 0.055248756810169684
10.16016016016016 0.09687125845621296 0.04371820139341234 0.05423392009534646
10.21021021021021 0.09235877688061751 0.0429576349948514 0.05327357053879939
10.26026026026026 0.08805588028940953 0.04291433345516957 0.05231455336302645
10.31031031031031 0.0838679550853805 0.042691084945317044 0.05144828745014545
10.36036036036036 0.08051743745603013 0.04200649250439561 0.05057826444599198
10.41041041041041 0.07785992512259371 0.041411012072101655 0.04970818656064625
10.46046046046046 0.07657398805809482 0.040713000879259165 0.04867443227620033
10.51051051051051 0.07697018122775408 0.040032637818292346 0.04754859200826152
10.56056056056056 0.07886331833663608 0.039274305509891846 0.04644515509419423
10.61061061061061 0.079864407579181 0.03844146144319764 0.045401475286014965
10.66066066066066 0.0809145748484905 0.037490102846650886 0.04449238653886142
10.710710710710712 0.08185878895669511 0.036625144718861045 0.04368424072071094
10.760760760760762 0.08137294594473406 0.03514822592179805 0.04314420335339154
10.810810810810812 0.08018595824442049 0.03310215830856275 0.04273238560226849
10.860860860860862 0.077513129886067 0.031071477796230734 0.042360154312283536
10.910910910910912 0.07452216951472324 0.029086978388180976 0.04212414128196866
10.960960960960962 0.07047599170979167 0.027152274391083295 0.042011159603874214
11.011011011011012 0.06600003339504815 0.02513308834704646 0.04189799326265737
11.061061061061062 0.0611904951244989 0.02299580119236092 0.0417308712190122
11.111111111111112 0.0564010864698657 0.020715688860883666 0.04168256406708127
11.161161161161163 0.05125221387806837 0.018254444733050875 0.04172442052513773
11.211211211211213 0.04521255745165629 0.015301231157182031 0.04174928017649855
11.261261261261263 0.03864930993990903 0.012244210650599193 0.04162658615714574
11.311311311311313 0.03183540639880391 0.008918813833561148 0.04142814106523639
11.361361361361363 0.024890584027810584 0.0052578955220161224 0.04127862751963538
11.411411411411413 0.01848699976509888 0.0018611921112658453 0.0410874913227596
11.461461461461463 0.011491938575564528 -0.0014867356589693985 0.040859167243398414
11.511511511511513 0.005554529138854125 -0.004503787301116668 0.040502757528448674
11.561561561561563 0.000628295256581719 -0.00744012704370191 0.039995267180143866
11.611611611611613 -0.004188275182449601 -0.009878564281341679 0.039417530978041314
11.661661661661663 -0.008884561298424848 -0.012369239112902353 0.038725815216195066
11.711711711711713 -0.013599053184774234 -0.015150657214149753 0.03790720027549817
11.761761761761763 -0.018874220263772053 -0.017655391076851497 0.03715803856397157
11.811811811811813 -0.024959349263176465 -0.01985601791537404 0.036483136161348254
11.861861861861863 -0.031265056386999286 -0.02148271509019632 0.035896995478210354
11.911911911911913 -0.03718757376881578 -0.022327400319734302 0.035415076829641644
11.961961961961963 -0.04376721764880971 -0.022233106549580172 0.03507637104871773
12.012012012012013 -0.049548432402127765 -0.021735327251935787 0.03473736651864008
12.062062062062063 -0.054189242590749004 -0.020634412929253537 0.03438231781495558
12.112112112112113 -0.059005288382715425 -0.018901646409258697 0.033980929486569764
12.162162162162163 -0.0641840947660525 -0.016679355004937647 0.03342004956967345
12.212212212212213 -0.06873169657405236 -0.014362773953967964 0.03282284779333643
12.262262262262263 -0.07189433812056922 -0.011980122063095401 0.03220216564217348
12.312312312312313 -0.07585969504583767 -0.009656980675527432 0.0314444893457787
12.362362362362363 -0.08009004585814662 -0.007075190399118836 0.03068786118073249
12.412412412412413 -0.08368730157004199 -0.004469794956307452 0.030013200720316074
12.462462462462463 -0.0858037279661437 -0.001964804888570667 0.029202943948701335
12.512512512512513 -0.08867078271159823 -0.00013729695396853003 0.02842273649814839
12.562562562562563 -0.09064190817658363 0.0008272106224893685 0.02764030511945185
12.612612612612613 -0.09149021429430547 0.001939975869958362 0.02686420285586625
12.662662662662663 -0.09008726894542647 0.0028619061102884515 0.026043316458951977
12.712712712712714 -0.0863473478732645 0.0037850860007602387 0.025129016169631854
12.762762762762764 -0.0833304072893753 0.004837316359289395 0.02417972450283637
12.812812812812814 -0.08177079238654265 0.00597956315252657 0.023320191321034137
12.862862862862864 -0.07989039416506558 0.0067196477381084654 0.022468381473923504
12.912912912912914 -0.078489960652953 0.007367758915660835 0.02165247289705852
12.962962962962964 -0.07770735387736483 0.008150771297394756 0.020951765446116818
13.013013013013014 -0.07710613931208617 0.009409979326490129 0.020310533688187995
13.063063063063064 -0.07496809173964913 0.011204831740848811 0.019754829102858803
13.113113113113114 -0.07447563477973412 0.013425685471669464 0.01933025735288331
13.163163163163164 -0.0749258134202528 0.015363799971260595 0.018899996462811264
13.213213213213214 -0.07599062030517809 0.016905428586905667 0.018524173547010237
13.263263263263264 -0.07634335673967167 0.018619663657729858 0.018222301203548237
13.313313313313314 -0.07642086646244203 0.0199133398529661 0.01793068283043524
13.363363363363364 -0.07641454914056502 0.02135331145347834 0.01766592933454524
13.413413413413414 -0.07689668150644803 0.022753115366868044 0.017394663492874763
13.463463463463464 -0.07705071523183485 0.02378108814583858 0.01711383593519922
13.513513513513514 -0.07740263604930575 0.024654235285875247 0.016805610797465873
13.563563563563564 -0.07820418066493566 0.025162167086618958 0.01666170618943017
13.613613613613614 -0.07845351030472399 0.025953163829798447 0.01656596028686557
13.663663663663664 -0.07805476347964055 0.02670394581280759 0.016404552928760693
13.713713713713714 -0.07624692391496414 0.027302494981680806 0.016213030404271366
13.763763763763764 -0.07428508636195139 0.027419962580981457 0.016162947320387883
13.813813813813814 -0.07193624322104777 0.026897802387150428 0.016087118751841066
13.863863863863864 -0.06854271366225034 0.026018965450703556 0.016092773326054112
13.913913913913914 -0.06368983741484636 0.024557264392623592 0.016064609207236444
13.963963963963964 -0.05878543759913697 0.023381286460218063 0.016099707332047773
14.014014014014014 -0.053928786370043606 0.02222371892830901 0.01621731285915054
14.064064064064064 -0.04989182565785465 0.02064046594374201 0.01636979746009517
14.114114114114114 -0.04668227543481669 0.019299422331357716 0.016323310566369327
14.164164164164164 -0.04412030278760173 0.018149408617697742 0.016130962822185044
14.214214214214214 -0.0410884314699162 0.017070283479498866 0.015746458991441004
14.264264264264265 -0.03849573331740745 0.01637325692992599 0.015269165065850444
14.314314314314315 -0.03564566197982114 0.015899132305788214 0.014654923521343793
14.364364364364365 -0.03185641840927764 0.015690329672257763 0.014025570405044405
14.414414414414415 -0.026629655853233968 0.01571499825861247 0.0134043760685524
14.464464464464465 -0.020552867464205916 0.01571355201760176 0.012779873096210202
14.514514514514515 -0.011307713093053078 0.016194572718229633 0.01225734414315989
14.564564564564565 -0.0006466785465405956 0.01685493027335567 0.011909990189366733
14.614614614614615 0.009791917959537662 0.017538410573584396 0.011636080920793782
14.664664664664665 0.0196633401242432 0.018148636825927454 0.011377119311360522
14.714714714714715 0.0285152444189512 0.018902600015904287 0.011268010196651116
14.764764764764765 0.03527818060194388 0.019010810635938884 0.011193096429452086
14.814814814814815 0.040253450972582004 0.019263034894726333 0.011139374496970432
14.864864864864865 0.04333386563886659 0.01924408729415471 0.011175896237791026
14.914914914914915 0.044837446063345 0.018607455245823346 0.011245604181043698
14.964964964964967 0.04359382590022599 0.017757831924737025 0.011366799738334394
15.015015015015017 0.04197547651892673 0.01640913048110403 0.011381664961268462
15.065065065065067 0.04153697543038591 0.014787254424679258 0.011413175872140276
15.115115115115117 0.04084630438167304 0.012485251243843386 0.011335350119911566
15.165165165165167 0.039683010846367245 0.01058640687089482 0.011406961362548804
15.215215215215217 0.036423979858035124 0.008703589398942778 0.011323569506659924
15.265265265265267 0.03294952895500851 0.006951679508586456 0.011088048717672298
15.315315315315317 0.029028293804825963 0.005602967113196963 0.010696856416984006
15.365365365365367 0.025024507897652627 0.0044295219634932935 0.01029030799370911
15.415415415415417 0.021400055935313186 0.0034868713323412707 0.009953743066837729
15.465465465465467 0.017199313068835487 0.0026525017986618184 0.00949920034415447
15.515515515515517 0.01297011498298172 0.001972152327245797 0.009049860401611409
15.565565565565567 0.009280393867893144 0.0018158009086014068 0.008643627965429165
15.615615615615617 0.005765409253038776 0.0020743153913477296 0.008232429344054945
15.665665665665667 0.002335714000361131 0.0021196989645664113 0.007720722942912953
15.715715715715717 0.0002067388058035391 0.001810086662692929 0.0073157614382367625
15.765765765765767 -0.0007926808623187043 0.0015778671327080528 0.007018901792563452
15.815815815815817 -0.0015965339394557532 0.0009340198199760375 0.006642327309912632
15.865865865865867 -0.0014640112167420315 0.0002979571708059972 0.006212022989564096
15.915915915915917 -0.0021427674199957637 -0.0004378004346921962 0.005836245461940906
15.965965965965967 -0.0023886811254131856 -0.0011196112279567006 0.005401452965686162
16.016016016016017 -0.002843808593020993 -0.001530411534105493 0.004929625044096601
16.066066066066067 -0.0030555143990139387 -0.0019558384529021274 0.0044759758274687655
16.116116116116117 -0.0030376626367421 -0.002243990492871955 0.004078100409226559
16.166166166166168 -0.0025859723408734768 -0.0018705453151938705 0.003691352673942785
16.216216216216218 -0.0015429801671238597 -0.0016483366949759674 0.0032855601606430283
16.266266266266268 -0.0005373695663376488 -0.0014563401129121338 0.002976618125407353
16.316316316316318 0.0020208818080960267 -0.0012024675341208689 0.002679245934187215
16.366366366366368 0.0068625067444791155 -0.0007995838125688089 0.0023268263598569846
16.416416416416418 0.012551813083812346 -0.00029481613198736146 0.002020917950543377
16.466466466466468 0.017760949419359517 0.0007369737608034743 0.0017873400874650843
16.516516516516518 0.022256915216132964 0.0013071332417905995 0.0015201755210207729
16.566566566566568 0.025798408196564104 0.0019504483759341085 0.0013085250690394066
16.616616616616618 0.028423769612725233 0.00256455144321691 0.0011720017240926623
16.666666666666668 0.02933640122103723 0.00329946503831083 0.001117604358687819
16.716716716716718 0.028094881672381913 0.0041738370509349695 0.0011221483559662772
16.766766766766768 0.024675067255516946 0.004829820775628397 0.0013004572250082795
16.816816816816818 0.021697236285830562 0.0054734067935454465 0.0014331499034239005
16.866866866866868 0.019689384159297857 0.006558898883134825 0.0016459161971479556
16.916916916916918 0.019328886144607312 0.007701836306570126 0.0019273057867173332
16.966966966966968 0.019763291185131954 0.009145126905593872 0.0021997178211822775
17.017017017017018 0.02072151147014891 0.010502424127812422 0.002492108959604204
17.067067067067068 0.022769581719150604 0.01169990953151559 0.0027433259730758673
17.117117117117118 0.027217011250007257 0.01260620012480243 0.0030014850423161184
17.167167167167168 0.03226398750627471 0.013658585415389049 0.003361652692494148
17.217217217217218 0.0375676912545896 0.014257893992146458 0.0036900416753986773
17.26726726726727 0.04300207261916281 0.014412561498474313 0.004093026893413211
17.31731731731732 0.048225324279550216 0.014027054914119652 0.004590843605586649
17.36736736736737 0.05384124369840297 0.013599369488109579 0.005066043845529705
17.41741741741742 0.05891245674439463 0.013030249768121144 0.005631856356685076
17.46746746746747 0.06314149222366122 0.012721498210599182 0.006194291836948555
17.51751751751752 0.06725009787906937 0.012247167610933609 0.006812382312806483
17.56756756756757 0.07123621463506215 0.01165641450385228 0.007258908133282237
17.61761761761762 0.07517527181629728 0.010852393123096655 0.007691007952584053
17.66766766766767 0.07973696714483185 0.009824890945767701 0.008099462473647793
17.71771771771772 0.08320139342199635 0.0084061798890403 0.008475733561431418
17.76776776776777 0.08643849030517461 0.007155289973761029 0.008735671363511228
17.81781781781782 0.08923177982383358 0.005923852960811153 0.008935001961708098
17.86786786786787 0.09218925981494029 0.004940216747461604 0.008985423518239097
17.91791791791792 0.0942200410102802 0.004243168988509353 0.008762679539336819
17.96796796796797 0.09590054774225591 0.003604394799880926 0.008438802473923552
18.01801801801802 0.09688289675559116 0.0034747580156900995 0.008081509674873012
18.06806806806807 0.0979041791539968 0.003849508563195971 0.00766087112570969
18.11811811811812 0.09733870101520106 0.004234514456751129 0.00714954623023973
18.16816816816817 0.0955210606938668 0.0048670940606176495 0.006726558068125345
18.21821821821822 0.09429201191184179 0.005283472979428012 0.006396544784662864
18.26826826826827 0.09222074536986867 0.005741860046306764 0.006136538347614829
18.31831831831832 0.08949810346276328 0.006212023701068505 0.006049997831659979
18.36836836836837 0.0860457642362582 0.006654864669811753 0.005984760757653771
18.41841841841842 0.08278761580122096 0.0063371767694006395 0.005870277282036204
18.46846846846847 0.07945890698277122 0.005761896519649843 0.005839870209625994
18.51851851851852 0.07826605062238964 0.005108856766953764 0.005780581546398421
18.56856856856857 0.07751983282097698 0.004273760367499754 0.005734331862739929
18.61861861861862 0.07722542460658224 0.0034739273803856747 0.00567623662238375
18.66866866866867 0.07802852347334109 0.0027528535027207647 0.005527989179564311
18.71871871871872 0.07865327130006589 0.0019474124721255439 0.0052255068967439556
18.76876876876877 0.08000155462990993 0.0009636106756050503 0.004723774368334991
18.81881881881882 0.08061292477025514 -0.0004016821720084103 0.004122829718610326
18.86886886886887 0.08087637206387129 -0.0017462355487226128 0.003471716828618896
18.91891891891892 0.0804842827263479 -0.003541299154772442 0.0027563039392718112
18.96896896896897 0.079263117849669 -0.005135656882242142 0.0018871051437826278
19.01901901901902 0.07806759868615444 -0.0070733975929756845 0.0008932856500520177
19.06906906906907 0.07675680704267242 -0.009334495103665076 -4.014887299915166e-05
19.11911911911912 0.07502600312159932 -0.012034635234207596 -0.0009035775852372264
19.16916916916917 0.07324875683036249 -0.015066161576648448 -0.0017562784380618084
19.21921921921922 0.07215531024680846 -0.017985306972906113 -0.002595189055331771
19.26926926926927 0.07065219710325228 -0.020616564135282144 -0.0034418257836307227
19.31931931931932 0.06865792875056188 -0.023307145159039786 -0.004308871730810001
19.36936936936937 0.06782345199560579 -0.025716687082119556 -0.00504576660178371
19.41941941941942 0.06806204657992429 -0.02783293690712231 -0.005991534854443667
19.46946946946947 0.06815706796141932 -0.029590631830955852 -0.007222642559776264
19.51951951951952 0.06840015477185148 -0.03133297772113508 -0.008658569049007617
