t sigma_z_default sigma_z_rescaled
4.774774774774775 0.9594319148083672 0.3839055528037865
4.804804804804805 0.9591912339776317 0.39569283859044146
4.834834834834835 0.9589472490250373 0.40819517031788827
4.864864864864865 0.959082319401553 0.42130895934963974
4.894894894894895 0.9590720807946321 0.43492847960450753
4.924924924924925 0.9593975371664742 0.4489476164526026
4.954954954954955 0.9598996715987003 0.46326144495591026
4.984984984984985 0.9594644036027395 0.4777676108426469
5.015015015015015 0.9595893279750642 0.4923675013598149
5.045045045045045 0.9597608663539556 0.5069672047590126
5.075075075075075 0.9595738600900465 0.52147826623721
5.105105105105105 0.9595442899763438 0.535818254619101
5.135135135135135 0.9593543285446625 0.5499111581280286
5.165165165165165 0.959363767584469 0.5636876296068573
5.195195195195195 0.9593703122137095 0.5770851019543646
5.225225225225225 0.9589557485355724 0.5900477937823245
5.255255255255255 0.958731928173935 0.6025266237820857
5.285285285285285 0.958522369242849 0.6144790503610853
5.315315315315315 0.9581978540276307 0.625868851036846
5.345345345345345 0.9580455703618281 0.6366658540497364
5.375375375375375 0.9578649457198404 0.6468456327985587
5.405405405405405 0.9576948656923813 0.6563891720802807
5.435435435435435 0.9573106828248957 0.6652825137487666
5.465465465465465 0.9573207906214674 0.6735163882881249
5.495495495495495 0.9571400014084923 0.6810858378958511
5.525525525525525 0.9573648575322303 0.6879898359506393
5.555555555555555 0.9571572760385029 0.6942309071582189
5.585585585585585 0.9571336278370772 0.6998147521863136
5.615615615615615 0.9571155825769563 0.7047498801828038
5.645645645645645 0.9566846564892035 0.7090472521922694
5.675675675675675 0.9562645486710647 0.7127199381256974
5.7057057057057055 0.9562521607601909 0.7157827895837897
5.7357357357357355 0.9558771810779737 0.7182521304797309
5.7657657657657655 0.9554637338781835 0.7201454670513916
5.7957957957957955 0.9556383941268788 0.721481218498116
5.8258258258258255 0.9554398459266018 0.7222784691285686
5.8558558558558556 0.9551899848431996 0.7225567425697356
5.885885885885886 0.9551125671002643 0.7223357982696297
5.915915915915916 0.9550789950344559 0.7216354502336444
5.945945945945946 0.955023003806809 0.7204754076720257
5.975975975975976 0.954761912872291 0.7188751370073937
6.006006006006006 0.9548722862822772 0.7168537444992081
6.036036036036036 0.9549870302162916 0.7144298785875001
6.066066066066066 0.9547053249879719 0.7116216509410002
6.096096096096096 0.9545227761159081 0.7084465751133798
6.126126126126126 0.9545784235151413 0.7049215216635885
6.156156156156156 0.9543196392468796 0.7010626885790721
6.186186186186186 0.9544258294684335 0.696885585850461
6.216216216216216 0.954128615351211 0.6924050330794419
6.246246246246246 0.9541167201322291 0.6876351690538202
6.276276276276276 0.954146534414869 0.6825894722915319
6.306306306306306 0.9541559518677382 0.677280791634507
6.336336336336336 0.9539892066346934 0.6717213860602801
6.366366366366366 0.9537507480264455 0.6659229729705616
6.396396396396396 0.9536580387785172 0.6598967843082791
6.426426426426427 0.9534291873936208 0.653653629944865
6.456456456456457 0.9533172815294039 0.6472039678647425
6.486486486486487 0.9534172389666974 0.6405579807512419
6.516516516516517 0.9528550861317225 0.6337256586447167
6.546546546546547 0.9528759978290916 0.6267168873965395
6.576576576576577 0.9526876363117435 0.6195415426790758
6.606606606606607 0.952432125218604 0.6122095893284597
6.636636636636637 0.9522822795756554 0.604731185790885
6.666666666666667 0.9520559721523115 0.5971167934106316
6.696696696696697 0.9518847690674662 0.5893772902355682
6.726726726726727 0.9516362026175554 0.5815240889195562
6.756756756756757 0.9514801109641242 0.5735692581672296
6.786786786786787 0.951680191543475 0.5655256469913628
6.816816816816817 0.9514875357428764 0.557407010833026
6.846846846846847 0.9512198245961593 0.5492281383274698
6.876876876876877 0.95126998707213 0.5410049771826113
6.906906906906907 0.9513132834575303 0.5327547572725159
6.936936936936937 0.951262226413817 0.5244961086379402
6.966966966966967 0.9513697471205419 0.5162491716358509
6.996996996996997 0.951174844289753 0.5080356959997584
7.027027027027027 0.9509746807984226 0.49987912507778226
7.057057057057057 0.9506977802871187 0.4918046610264136
7.087087087087087 0.9506337521013801 0.4838393062824
7.117117117117117 0.9504369640915733 0.47601187624751284
7.147147147147147 0.9504471814025515 0.46835297784255475
7.177177177177177 0.950196338148005 0.4608949484651447
7.207207207207207 0.9500779013448459 0.45367174997271
7.237237237237237 0.9497091148429796 0.4467188126610233
7.267267267267267 0.9496413415144567 0.4400728248708791
7.297297297297297 0.9498397040851384 0.4337714648743682
7.327327327327327 0.9498132521559537 0.4278530730971443
7.357357357357357 0.9495214941068508 0.422356264532394
7.387387387387387 0.9493448382038059 0.41731948337599384
7.4174174174174174 0.9492330736684897 0.4127805044067146
7.4474474474474475 0.9488586697010649 0.4087758883578981
7.4774774774774775 0.9487733772565792 0.4053404013466251
7.5075075075075075 0.9484663596673647 0.40250641117638564
7.5375375375375375 0.9484358145572588 0.4003032758163443
7.5675675675675675 0.9484320222536418 0.3987567413784486
7.597597597597598 0.948505981915827 0.3978883682625995
7.627627627627628 0.9485669060367014 0.39771500464669995
7.657657657657658 0.9486490554878423 0.3982483260378248
7.687687687687688 0.9489142609129613 0.3994944581165582
7.717717717717718 0.9489203947156055 0.4014536976224631
7.747747747747748 0.9484481588737387 0.4041203426547867
7.777777777777778 0.9484256989378675 0.40748263968893333
7.807807807807808 0.9481711977720387 0.41152285009142425
7.837837837837838 0.9481009748568163 0.41621743425036406
7.867867867867868 0.9479747267209073 0.4215373469335235
7.897897897897898 0.9477843715915005 0.4274484334311636
7.927927927927928 0.9480811145218407 0.4339119126787532
7.957957957957958 0.948188375389716 0.4408849310598667
7.987987987987988 0.9479647975926083 0.44832116905610137
8.018018018018019 0.9477909840737598 0.4561714823499224
8.048048048048049 0.9475993187839424 0.4643845593340179
8.078078078078079 0.9475569258724448 0.4729075781117627
8.108108108108109 0.9475560535682264 0.4816868478218119
8.138138138138139 0.9476743485213347 0.4906684212982573
8.168168168168169 0.9475257222576028 0.4997986684984597
8.198198198198199 0.9476255403524962 0.5090248026209683
8.228228228228229 0.947674384706363 0.5182953532500448
8.258258258258259 0.9477636486036187 0.5275605830894757
8.288288288288289 0.9478913771471981 0.5367728468100083
8.318318318318319 0.9479956596625259 0.5458868921896051
8.348348348348349 0.9478575935013066 0.5548601050604184
8.378378378378379 0.9478965179644414 0.5636527006011853
8.408408408408409 0.9480012214163903 0.5722278642551947
8.438438438438439 0.9479431379511967 0.5805518460492318
8.468468468468469 0.948048449586026 0.5885940123793011
8.498498498498499 0.9481093454959827 0.5963268594570006
8.528528528528529 0.9482279368876897 0.6037259926146863
8.558558558558559 0.9481802752946559 0.6107700755828622
8.588588588588589 0.9481872514074299 0.6174407537074015
8.618618618618619 0.9483286765461636 0.6237225548896768
8.64864864864865 0.948471052373621 0.6296027718258567
8.67867867867868 0.9486968970862496 0.6350713289037475
8.70870870870871 0.9488040743907945 0.6401206368940231
8.73873873873874 0.94869807060003 0.6447454383515984
8.76876876876877 0.9485898861472568 0.6489426464242449
8.7987987987988 0.9489814638905566 0.6527111795497977
8.82882882882883 0.948936661388506 0.6560517943106459
8.85885885885886 0.9491314989267311 0.6589669185039384
8.88888888888889 0.9494261823325092 0.6614604862782412
8.91891891891892 0.9495339524830552 0.6635377769822136
8.94894894894895 0.9495988126187732 0.6652052591688578
8.97897897897898 0.9496195451483247 0.666470441001016
9.00900900900901 0.9495737246452237 0.6673417281113213
9.03903903903904 0.9496478937662286 0.6678282897842865
9.06906906906907 0.949983752312752 0.6679399341512887
9.0990990990991 0.9502682401382686 0.6676869929223681
9.12912912912913 0.9503618590487203 0.6670802160235795
9.15915915915916 0.9506932840942088 0.6661306763662628
9.18918918918919 0.9509049568663983 0.6648496848459629
9.21921921921922 0.9512323552579871 0.6632487155544409
9.24924924924925 0.951530122094614 0.6613393410884806
9.27927927927928 0.9516018341473766 0.6591331777539143
9.30930930930931 0.9518893220134034 0.6566418403919492
9.33933933933934 0.9518571036305845 0.6538769064967987
9.36936936936937 0.9521072923058734 0.65084988924768
9.3993993993994 0.9521874551043299 0.6475722190432546
9.42942942942943 0.9523823918419493 0.6440552331011108
9.45945945945946 0.9526408606303577 0.6403101726673549
9.48948948948949 0.9527416334696105 0.6363481873701466
9.51951951951952 0.9527865893264272 0.6321803462443736
9.54954954954955 0.9530174998820155 0.6278176549509165
9.57957957957958 0.9532778049918721 0.6232710787113328
9.60960960960961 0.9533006187004384 0.6185515704756118
9.63963963963964 0.9535410585561608 0.6136701038353326
9.66966966966967 0.9538366471903965 0.608637710185453
9.6996996996997 0.9539828677985428 0.6034655196236343
9.72972972972973 0.9544922865302333 0.598164805055135
9.75975975975976 0.9545857247401 0.5927470289426504
9.78978978978979 0.9547721719930516 0.5872238921031039
9.81981981981982 0.9550753874188511 0.5816073839064544
9.84984984984985 0.9552245057889484 0.5759098331747381
9.87987987987988 0.9556409726814944 0.5701439590125473
9.90990990990991 0.9561291535128494 0.5643229207235678
9.93993993993994 0.9566276145530068 0.5584603658821982
9.96996996996997 0.9570769372643874 0.552570475536562
10.0 0.9574145278192939 0.5466680054213312
10.03003003003003 0.9577738427391007 0.5407683219589938
10.06006006006006 0.9581940925471636 0.5348874317305831
10.09009009009009 0.9587018031377531 0.5290420030061909
10.12012012012012 0.9589480601679985 0.5232493778482935
10.15015015015015 0.9593229568311875 0.5175275732435984
10.18018018018018 0.9598421628765514 0.5118952696901072
10.21021021021021 0.9601076217899246 0.5063717856738257
10.24024024024024 0.9605184584793662 0.5009770365232252
10.27027027027027 0.961050464709795 0.4957314762382317
10.3003003003003 0.9611886442819446 0.4906560210628328
10.33033033033033 0.9616508165926994 0.48577195381351534
10.36036036036036 0.9618656956812713 0.48110080829545826
10.39039039039039 0.962317566365453 0.47666423353670645
10.42042042042042 0.9628419258728107 0.4724838380468831
10.45045045045045 0.9633572849296662 0.46858101485523446
10.48048048048048 0.9637928715612378 0.46497674869249306
10.51051051051051 0.9641930726075825 0.4616914073355201
10.54054054054054 0.9643703314993465 0.45874451981111425
10.57057057057057 0.9650067988205749 0.45615454482840934
10.6006006006006 0.9654715576130329 0.4539386334464089
10.63063063063063 0.9660590208774508 0.452112390549615
10.66066066066066 0.9663169587370435 0.4506896401659027
10.69069069069069 0.9666947945149988 0.44968219998158354
10.72072072072072 0.9671024495328286 0.44909967056062544
10.75075075075075 0.9674359124992764 0.4489492447340245
10.78078078078078 0.9678349060659048 0.4492355423785615
10.81081081081081 0.9681599639513451 0.4499604753478082
10.84084084084084 0.9683283190127181 0.4511231466626743
10.87087087087087 0.968714968306308 0.4527197872349096
10.9009009009009 0.9689482606814251 0.45474373241844995
10.93093093093093 0.969378742235802 0.45718543960277636
10.96096096096096 0.9696695398480648 0.4600325469290094
10.99099099099099 0.9699752186294485 0.46326997207578635
11.02102102102102 0.9703058569870184 0.466880048980541
11.05105105105105 0.9704189516423933 0.4708426993802361
11.08108108108108 0.9708182866442374 0.4751356352151279
11.11111111111111 0.9709503016175615 0.4797345872702863
11.14114114114114 0.9714354097727596 0.4846135549522312
11.17117117117117 0.9717330348639351 0.489745071819643
11.2012012012012 0.9716977648820143 0.4951004814042418
11.23123123123123 0.9719198249157608 0.5006502179567356
11.26126126126126 0.9720906244624119 0.5063640870114539
11.29129129129129 0.9722048406702105 0.5122115410545637
11.32132132132132 0.9724409504908051 0.5181619460736915
11.35135135135135 0.9726130345966135 0.5241848353300633
11.381381381381381 0.9724466893579816 0.5302501472972296
11.411411411411411 0.9726943395105832 0.5363284453259437
11.441441441441441 0.972843141960254 0.5423911171988052
11.471471471471471 0.9730832222019453 0.5484105533123083
11.501501501501501 0.9730638393144636 0.5543603027534549
11.531531531531531 0.9730315849299904 0.5602152070137808
11.561561561561561 0.9730648468142464 0.5659515114999476
11.591591591591591 0.9732255706587015 0.5715469553552193
11.621621621621621 0.9732347406172815 0.57698084040106
11.651651651651651 0.9733025268689249 0.582234080245769
11.681681681681681 0.9734794341400155 0.5872892307920291
11.711711711711711 0.9733452155922527 0.5921305035126281
11.741741741741741 0.9733282537253122 0.5967437629591406
11.771771771771771 0.9734650092876314 0.6011165100274153
11.801801801801801 0.9733893443099488 0.6052378525317771
11.831831831831831 0.9736031568168299 0.609098464641563
11.861861861861861 0.9735603407182924 0.6126905367134368
11.891891891891891 0.9736917855765159 0.6160077170145716
11.921921921921921 0.9737959661923066 0.6190450467785256
11.951951951951951 0.9737752719278318 0.621798889970328
11.981981981981981 0.9737944396235846 0.6242668590623751
12.012012012012011 0.9737193175768364 0.6264477380403041
12.042042042042041 0.9737642905915046 0.6283414037698619
12.072072072072071 0.9736047370643157 0.6299487467638247
12.102102102102101 0.9737477050695341 0.6312715922933091
12.132132132132131 0.9736649669071128 0.6323126226922068
12.162162162162161 0.9736921328362231 0.6330753016077006
12.192192192192191 0.9734861109697227 0.6335638008554216
12.222222222222221 0.9733690689912701 0.6337829304454049
12.252252252252251 0.9732572733530822 0.6337380722558965
12.282282282282281 0.9732615320901215 0.6334351177464264
12.312312312312311 0.973233648306869 0.6328804100207487
12.342342342342342 0.9729832986563903 0.632080690473988
12.372372372372372 0.9730326308457018 0.631043050187556
12.402402402402402 0.9731344910691628 0.6297748861700382
12.432432432432432 0.973213505940791 0.6282838624823882
12.462462462462462 0.9731804187169893 0.6265778762314427
12.492492492492492 0.9730281793829021 0.6246650283667174
12.522522522522522 0.9731731339755956 0.6225535991715164
12.552552552552552 0.9732044561754388 0.6202520283000439
12.582582582582582 0.9731814347713873 0.6177688991771959
12.612612612612612 0.9731317918139343 0.6151129275463091
12.642642642642642 0.9728548191852067 0.6122929539221943
12.672672672672672 0.9726956297578812 0.6093179396811041
12.702702702702702 0.9726980770649764 0.6061969664960741
12.732732732732732 0.9728218586445904 0.6029392388041328
12.762762762762762 0.9727645154175186 0.5995540889710048
12.792792792792792 0.9726749517376331 0.5960509847986207
12.822822822822824 0.9724752481597227 0.5924395390006064
12.852852852852854 0.9723911811356405 0.5887295202504381
12.882882882882884 0.9724559595181349 0.5849308653862174
12.912912912912914 0.9726426277774116 0.5810536923347772
12.942942942942944 0.9728060400641556 0.5771083132959802
12.972972972972974 0.9726907749139223 0.5731052477062665
13.003003003003004 0.9726939191121191 0.5690552344784666
13.033033033033034 0.9726003015291346 0.564969242993959
13.063063063063064 0.9725172082502661 0.56085848230345
13.093093093093094 0.9723018414798167 0.5567344079755332
13.123123123123124 0.9723460753617099 0.552608726018535
13.153153153153154 0.9721214875060932 0.5484933932926449
13.183183183183184 0.9722731724492961 0.5444006138272528
13.213213213213214 0.9720477357562467 0.5403428304648117
13.243243243243244 0.9719366275684871 0.5363327112688463
13.273273273273274 0.9718358077987225 0.5323831301622229
13.303303303303304 0.971602956238131 0.5285071413039478
13.333333333333334 0.971497318694243 0.5247179467706745
13.363363363363364 0.9715376839433904 0.5210288571838286
13.393393393393394 0.9716924582189588 0.5174532450164003
13.423423423423424 0.9716888633797862 0.5140044904252844
13.453453453453454 0.9715691650189259 0.5106959195857583
13.483483483483484 0.9714383515058475 0.5075407356534974
13.513513513513514 0.9714951859062152 0.5045519426448037
13.543543543543544 0.971260379368669 0.5017422627048352
13.573573573573574 0.9711441526319824 0.4991240474229925
13.603603603603604 0.9710648847077661 0.49670918404954006
13.633633633633634 0.970966674572678 0.4945089976624549
13.663663663663664 0.9709883332100315 0.4925341505218432
13.693693693693694 0.9708742569090605 0.49079454002405903
13.723723723723724 0.9708642116327255 0.4892991968213317
13.753753753753754 0.9707851623780962 0.48805618479790297
13.783783783783784 0.9706586644132803 0.4870725046831092
13.813813813813814 0.970574537641642 0.4863540031294019
13.843843843843844 0.9706143900759966 0.4859052890836937
13.873873873873874 0.970494601270866 0.48572965923023237
13.903903903903904 0.9705397182607164 0.48582903418084916
13.933933933933934 0.9704324474903159 0.48620390693441495
13.963963963963964 0.9703513753823185 0.4868533049246109
13.993993993993994 0.970267438101722 0.4877747667286923
14.024024024024024 0.9703043909149802 0.48896433422706237
14.054054054054054 0.9701927759565929 0.49041656069306394
14.084084084084084 0.9700887005478479 0.4921245349648964
14.114114114114114 0.9699865529564523 0.4940799215178905
14.144144144144144 0.9699005909577603 0.4962730159271323
14.174174174174174 0.9696662692912957 0.49869281489864836
14.204204204204204 0.9697007260972693 0.501327099762029
14.234234234234235 0.9697432867953701 0.5041625320673587
14.264264264264265 0.9695894635781337 0.5071847597216185
14.294294294294295 0.969634751459284 0.5103785319392665
14.324324324324325 0.9696998154032399 0.5137278211710177
14.354354354354355 0.9696599193729698 0.5172159501147765
14.384384384384385 0.9695907012802574 0.5208257219019263
14.414414414414415 0.9696579707542093 0.5245395515869373
14.444444444444445 0.9692772078774003 0.5283395971447046
14.474474474474475 0.9693280371532537 0.5322078882918334
14.504504504504505 0.9692384070328707 0.5361264515890379
14.534534534534535 0.9692586477037185 0.5400774304452998
14.564564564564565 0.9691692834348243 0.5440431988233722
14.594594594594595 0.969108725660746 0.5480064676345934
14.624624624624625 0.9690469430775955 0.5519503830025027
14.654654654654655 0.9689621128452404 0.555858615764527
14.684684684684685 0.9689931781386212 0.5597154417644914
14.714714714714715 0.9689065047948872 0.5635058126621715
14.744744744744745 0.9688251538892543 0.567215417147303
14.774774774774775 0.9687327584068971 0.570830732591703
14.804804804804805 0.9686253063653406 0.574339067303776
14.834834834834835 0.9683872213607069 0.5777285936640278
14.864864864864865 0.9684385121826111 0.5809883725175417
14.894894894894895 0.9683126963067141 0.5841083692808766
14.924924924924925 0.9683610253209768 0.5870794622865436
14.954954954954955 0.9682678167822659 0.5898934439390892
14.984984984984985 0.9680127745897051 0.5925430152941816
15.015015015015015 0.9680515211977747 0.595021774696644
15.045045045045045 0.9679150874015428 0.5973242011268087
15.075075075075075 0.967789609580346 0.5994456329074886
15.105105105105105 0.9677937400298086 0.6013822424182231
15.135135135135135 0.9677316949047587 0.6031310074495423
15.165165165165165 0.9676587162762949 0.6046896798097485
15.195195195195195 0.9674966492386844 0.6060567517705564
15.225225225225225 0.9675505424838347 0.6072314209072229
15.255255255255255 0.9673692398390051 0.608213553854263
15.285285285285285 0.9672482405328744 0.6090036494604232
15.315315315315315 0.9671243793023417 0.609602801787032
15.345345345345345 0.9671426871948494 0.610012663352853
15.375375375375375 0.9669968997104982 0.6102354089867181
15.405405405405405 0.9671225430710905 0.6102737006072383
15.435435435435435 0.9670274163404817 0.6101306532070885
15.465465465465465 0.9668563292110802 0.6098098022782623
15.495495495495495 0.9668999039209399 0.6093150728746349
15.525525525525525 0.9669168453708316 0.6086507504694351
15.555555555555555 0.9668613109176326 0.6078214537280705
15.585585585585585 0.966605941476767 0.6068321092813121
15.615615615615615 0.9664941315913139 0.6056879285502539
15.645645645645645 0.9665745671745821 0.6043943866427736
15.675675675675675 0.9663079965411675 0.6029572033115395
15.705705705705705 0.9665102492056592 0.6013823259357821
15.735735735735735 0.9664713967489693 0.5996759144631562
15.765765765765765 0.9666112376365481 0.5978443282239636
15.795795795795796 0.9663236430056134 0.5958941145076608
15.825825825825826 0.9662962372410376 0.5938319987709192
15.855855855855856 0.9660703779704611 0.5916648763274021
15.885885885885886 0.9659540624315379 0.5893998053518352
15.915915915915916 0.9659735546292751 0.5870440010147603
15.945945945945946 0.9661200075480525 0.5846048305495374
15.975975975975976 0.9660873803842133 0.5820898090397512
16.006006006006007 0.9658885251885879 0.5795065957031199
16.036036036036037 0.9659397595220427 0.5768629904373895
16.066066066066067 0.9656167872951371 0.5741669303845761
