t sigma_z_10 sigma_z_20 sigma_z_30 sigma_z_40
1.9238476953907815 0.27133715604010505 0.2787680187143274 0.28239838765459907 0.2774959687762953
1.9839679358717435 0.29597912644301816 0.30213317281423013 0.30686663380500306 0.30307690142718063
2.0440881763527052 0.3192030103197971 0.32450586742357845 0.33013998991253274 0.3271483707634771
2.1042084168336674 0.3409286249826214 0.3454484158918389 0.3514320786288828 0.34968201631407275
2.164328657314629 0.3602706069015669 0.364481207605811 0.37098189660102177 0.36965698608318664
2.224448897795591 0.37708170156444887 0.3812520618223834 0.3878918049938668 0.38681186542137036
2.284569138276553 0.3906668441487097 0.39526669122609753 0.401857908003195 0.40144351557547864
2.344689378757515 0.4014624585304343 0.4064319037245137 0.412825732959655 0.4131220882364222
2.4048096192384767 0.4092643167617834 0.41460001373144634 0.4204369872808648 0.42161422365167234
2.464929859719439 0.41388380930123203 0.4196743840181925 0.42545369855224136 0.4269041830811093
2.5250501002004007 0.4153994298908672 0.421501400280494 0.42756217680540337 0.4291403707767878
2.5851703406813624 0.41370173843260655 0.420190715026233 0.4259717867844216 0.4282541761704737
2.6452905811623246 0.4089315775730707 0.41587434265645223 0.4210437163824505 0.42428763644201456
2.7054108216432864 0.4016761442353872 0.4085261625569871 0.4131698186179908 0.41707609079880875
2.7655310621242486 0.3916359978307158 0.3987436811619833 0.4023521754609065 0.40730044548294664
2.8256513026052104 0.37902546814484733 0.3864350933057284 0.38896796491517405 0.39462119011413616
2.885771543086172 0.36430965501195667 0.37202953371901265 0.37326850247404536 0.3796351215825381
2.9458917835671343 0.3479935351209669 0.35587795435300856 0.3556500993387709 0.3624825624778159
3.006012024048096 0.33006257281092066 0.33812349950480264 0.33675172507160794 0.34325670972269745
3.066132264529058 0.3109929770508258 0.3191800777489239 0.31683054932606664 0.32256430981972495
3.12625250501002 0.29091782436726094 0.2996407484115758 0.2959555726904529 0.3010427628474198
3.186372745490982 0.27041958622223067 0.27959808279725457 0.2744891563098245 0.27882316053373507
3.2464929859719436 0.2499705787077184 0.2593485102728107 0.25318381784505 0.25655692767157423
3.306613226452906 0.22953585530029205 0.23958103619781565 0.23180059232934785 0.23443011237758282
3.3667334669338675 0.2091306160713961 0.22065448330746076 0.21135525460172444 0.21303360848583625
3.4268537074148293 0.18970319611420694 0.2023456532047931 0.19180028474365818 0.1924911757774168
3.4869739478957915 0.17127232643939588 0.18503397512796518 0.1731397616820743 0.1727756949267751
3.5470941883767533 0.1538960556861386 0.1687713366002824 0.155656657432734 0.15421703461845235
3.6072144288577155 0.13802026952196553 0.15415640672413047 0.13963216944202173 0.13700909743359485
3.6673346693386772 0.12357831176952552 0.14097368361486737 0.12517903913639994 0.121697605342879
3.727454909819639 0.11075451030545018 0.12941062520939003 0.11259148257731966 0.10859558479013112
3.787575150300601 0.10017846057533253 0.11941232244430296 0.10162974209278895 0.0977395679747358
3.847695390781563 0.09197210142660635 0.11084888835742361 0.0926185542104848 0.08935845717404423
3.9078156312625247 0.08562524750325799 0.10414652053762556 0.08591826027338571 0.0830151990815954
3.967935871743487 0.08134116553970855 0.09942172131722478 0.08139421931738806 0.07882792726444295
4.028056112224449 0.07879281145183274 0.0963735780613805 0.0789322095574175 0.07652758924709371
4.0881763527054105 0.07754772312522307 0.0950647795760289 0.0781676282703966 0.07607952018245147
4.148296593186372 0.07797866807010587 0.0952996597801777 0.07913766245364291 0.0775991221872091
4.208416833667335 0.07991743328450854 0.09709376190496158 0.0817309005426168 0.08064009912314758
4.268537074148297 0.08332526421278928 0.0997376203452832 0.08572688181609316 0.08488750152829481
4.328657314629258 0.08776363273506763 0.1035337706164191 0.0909482833911595 0.09066473622605793
4.38877755511022 0.09339066426810375 0.10814619491516435 0.09703839193460835 0.09738594582742931
4.448897795591182 0.09995703367492781 0.11305693692869559 0.10356488175173943 0.10493653428534379
4.509018036072144 0.10691663591592382 0.1183914922633249 0.11055225717766339 0.11300879292943103
4.569138276553106 0.11426655525046178 0.12429942186154304 0.11774066279751687 0.12121692025507409
4.629258517034068 0.12202529048289695 0.1303841346338103 0.12492627944111419 0.12946724354466993
4.68937875751503 0.12986851289678836 0.13688155473212438 0.1320894820762649 0.13743098365383533
4.749498997995992 0.1376460149379704 0.14311839421088277 0.13895903287762762 0.14497774843119005
4.809619238476953 0.14520212924095455 0.14928180085321088 0.14552374087880662 0.15220640799462642
4.869739478957916 0.15244712950143893 0.15499075110692379 0.15162172690455275 0.1586276704284557
4.929859719438878 0.15902328093169305 0.15998180096878237 0.15723291561699163 0.16433076982871472
4.98997995991984 0.16444687399287436 0.16409747438441666 0.16169878104442287 0.16897896746271313
5.050100200400801 0.16866806365229928 0.16741099299945117 0.1651707416626663 0.17229261745226646
5.110220440881763 0.1718772034326704 0.16978615971382469 0.16735449632338548 0.17450443779773833
5.170340681362725 0.17399735267389158 0.17104460650520528 0.16838291467390262 0.17546968819866532
5.2304609218436875 0.17496396543041157 0.17115260230153345 0.16853407079746904 0.17515813871926436
5.290581162324649 0.17509460665504012 0.16985728330561964 0.16760695134559683 0.1735169229784658
5.350701402805611 0.17435806064264375 0.16755688324757215 0.1654943570074644 0.17062156162216421
5.410821643286573 0.17247331980352984 0.16420264597330878 0.16247683716008857 0.16643679296708144
5.4709418837675345 0.17000911159187104 0.15962812055372683 0.15861344321790635 0.16119415345472993
5.531062124248497 0.1667924832215434 0.15403339461291682 0.1537122279477861 0.15503247027079536
5.591182364729459 0.1634523841425718 0.14767291876843752 0.147813949457498 0.14839722440428657
5.651302605210421 0.15929508176306417 0.14047168201032412 0.1412794122476456 0.14086893539825815
5.7114228456913825 0.15490531255749942 0.13243779212717466 0.13394484304504398 0.1328215292654727
5.771543086172344 0.1505063553247324 0.12379253114320149 0.12570602488718008 0.1242057906201966
5.831663326653306 0.14572533132641474 0.11461060564745182 0.11681888449280893 0.11479465749589013
5.891783567134269 0.1411059213612405 0.10508058698373722 0.10753353111150284 0.10510360666312372
5.95190380761523 0.13681148209456534 0.09554236181271857 0.0981294702244138 0.09531438392376505
6.012024048096192 0.13217373329489945 0.08600291513439855 0.08839818815832362 0.08576191197948656
6.072144288577154 0.12757758756614568 0.07677585419685948 0.0786971952099502 0.07655288757578839
6.132264529058116 0.12325460581793458 0.0681749882375899 0.06895925118081679 0.06737475128410148
6.192384769539078 0.11923919459936817 0.06004328638583983 0.059475498679599115 0.058752547297398906
6.25250501002004 0.11565443163263699 0.05283613729113514 0.050311377784998605 0.05048040272322728
6.312625250501002 0.11222115207258136 0.046343138726266546 0.041677298925069314 0.04291586452795111
6.372745490981964 0.1084533069024225 0.04043525564008486 0.03363503477439566 0.036071648299865026
6.432865731462925 0.10511583211652553 0.0350406152699505 0.02639072646925586 0.030002483501841946
6.492985971943887 0.10238931849473144 0.030362466833588245 0.01991847963434377 0.024415119571320514
6.55310621242485 0.10064637364107852 0.026353417701678216 0.014175745063226686 0.01969627869801872
6.613226452905812 0.09963429948661075 0.023217180766054817 0.009388659052580803 0.01591397654300817
6.673346693386773 0.09931836142379509 0.020555712842860844 0.005392465259593411 0.012881108748766218
6.733466933867735 0.10012399498486778 0.01857222051352006 0.002468172009784436 0.010866682079472282
6.793587174348697 0.10185857265929837 0.017218962818025946 0.00025364307851278304 0.009569806531404261
6.853707414829659 0.1050062516097243 0.016831654354634507 -0.0009947798590524263 0.00903922647548997
6.913827655310621 0.10895607348905012 0.016811663777400416 -0.001622501838956528 0.009260891246184413
6.973947895791583 0.11302529354016846 0.01747505757164146 -0.00198402157779375 0.009702247720822083
7.034068136272545 0.11695446444634892 0.018399551039554603 -0.0014504491008861882 0.010946662071578454
7.0941883767535066 0.12092585371080872 0.01974538021565395 -0.0004311636341456474 0.012948008156512304
7.154308617234468 0.12526701165252288 0.0211761299226919 0.0005322859173968799 0.01484707996591502
7.214428857715431 0.12953778204413546 0.02274378178747009 0.001704823570912616 0.01657044531684083
7.274549098196393 0.1338745012347033 0.02436176795020052 0.0028856362542698816 0.01829969243530694
7.3346693386773545 0.1383460426289069 0.025869484233818425 0.004311217240594348 0.01982257769418286
7.394789579158316 0.14247570746535065 0.027016789139851637 0.0057100815847267675 0.02125053518841772
7.454909819639278 0.14614514859278255 0.027780241229394768 0.006895988168315339 0.022529877523666003
7.51503006012024 0.14975973629009912 0.02818112900063167 0.008322517722551149 0.02351509055309673
7.575150300601202 0.15344266111157015 0.02815328649239783 0.009799163341014917 0.02486686503072646
7.635270541082164 0.15686194308355322 0.02766140247714884 0.011113540227548445 0.02594496096292305
