t z_t_Re z_t_Im z_t_z_0_Re z_t_z_0_Im z_t_z_0_c_Re z_t_z_0_c_Im zeros alpha_Re alpha_Im
0.0 -0.27031267536888465 -0.0480971657240092 0.05296669068244587 -0.2550419938839421 2.0685825254355534 0.0 0 2.0 0.0
0.02004008016032064 -0.262747711728631 -0.03717052351698107 0.03792123556077023 -0.2751346350448314 2.098850378054586 -0.09212628722813263 0 1.9784697961924307 -0.07933987553930384
0.04008016032064128 -0.27622839777758995 -0.04876107072137973 0.029722152076486666 -0.2791782870734589 2.0420972905554144 -0.1712379354258318 0 1.954023959297563 -0.15697154738817928
0.06012024048096192 -0.2588551391895543 -0.017682917269863672 0.03283017319822826 -0.2556650238204753 2.0216942825002446 -0.26606878553794494 0 1.926761640736793 -0.23279774155029392
0.08016032064128256 -0.2661731456629555 -0.0131598901007489 0.02985706752108594 -0.24658044511514537 1.9729492598876548 -0.3728230448699902 0 1.8967847834097424 -0.3067261645245151
0.1002004008016032 -0.2634370492841302 -0.00015857791313647257 0.060992359372612964 -0.24096151674495503 1.936830929603717 -0.46329912046529736 0 1.8641978940677766 -0.3786695604271388
0.12024048096192384 -0.27039546079313004 0.03971327540505843 0.03249955023638877 -0.22559545278333398 1.8831881246412092 -0.5736644749144005 0 1.8291078158719105 -0.4485457584692642
0.1402805611222445 -0.24822192004130628 0.0205866876333467 0.01450547418412902 -0.22964556142250533 1.8369447415590745 -0.6217550685058565 0 1.7916235015157231 -0.5162777109004548
0.16032064128256512 -0.2249310281874265 0.05250988126414897 -0.004905873226100872 -0.24381350238447483 1.787027345425299 -0.6831194303459702 0 1.7518557872854117 -0.5817935215437334
0.18036072144288576 -0.2091684649361413 0.06083380603236659 -0.0036755231180518482 -0.2434179794464724 1.742385037531801 -0.7502453461477192 0 1.7099171684201224 -0.6450264650603701
0.2004008016032064 -0.19590923026643114 0.09349202242219498 -0.030507001675393185 -0.2174782711333176 1.6551849839751078 -0.8229547607388297 0 1.6659215761263257 -0.7059149970958429
0.22044088176352705 -0.20033017628181715 0.1104727125401499 -0.026525237154611508 -0.2494190903886846 1.6056756097622522 -0.8387227186519981 0 1.619984156590156 -0.7644027554707481
0.24048096192384769 -0.18153757288855293 0.09923151425144468 0.010595611228610427 -0.2728394634074596 1.5927066416678597 -0.9087690535687959 0 1.5722210523214712 -0.8204385525923252
0.2605210420841683 -0.16681188314321696 0.08894043424309514 -0.010297418453731803 -0.2700524814753396 1.516574635857309 -0.9303392314257032 0 1.5227491861527944 -0.8739763592736046
0.280561122244489 -0.1807437085563774 0.08451645414178968 -0.024049590090162196 -0.2632718578853798 1.4611510274518276 -0.9686673280918748 0 1.4716860482054233 -0.924975280157995
0.3006012024048096 -0.15740383466832206 0.09478235202255424 -0.08140826442326093 -0.24105462673979927 1.4055326348281247 -1.0159842998012558 0 1.41914948612378 -0.9733995209573866
0.32064128256513025 -0.1568161148536225 0.08088957338987532 -0.06402290626377526 -0.2696986440159657 1.3660617426876462 -1.056834514693443 0 1.365257498867565 -1.0192183477215488
0.3406813627254509 -0.14684567621256225 0.08120798552573581 -0.09480922209884725 -0.27436922454610513 1.3090008855154798 -1.118448907825437 0 1.310128034339548 -1.0624060383657463
0.3607214428857715 -0.1551434141232247 0.09330739734990878 -0.11650671035365491 -0.29004417407193767 1.2339741098305135 -1.1636136328992621 0 1.2538787911148066 -1.1029418266920692
0.3807615230460922 -0.13595666792678368 0.06556488076337186 -0.1413965690221909 -0.2804830816994374 1.1771990158296677 -1.1542717725655423 0 1.1966270245250403 -1.1408098391479935
0.4008016032064128 -0.1272737990947364 0.06583872913711657 -0.1318646790192253 -0.2837176577562818 1.1142198804136911 -1.168340528355267 0 1.1384893573391985 -1.1759990245731171
0.42084168336673344 -0.11503731626663259 0.06660364550362338 -0.10402764046867752 -0.2697039887942588 1.062475310797233 -1.1956425663976473 0 1.0795815952690806 -1.2085030771918932
0.4408817635270541 -0.12040915379158382 0.05969140683664945 -0.10494068638193019 -0.28302060377526206 1.0079793862702258 -1.260657886471191 0 1.0200185475159231 -1.238320353116471
0.4609218436873747 -0.11479204600535049 0.058998358239880186 -0.11080562894907935 -0.30019504161326305 0.8884146526516127 -1.2770504852833535 0 0.95991385256114 -1.265453780629489
0.48096192384769537 -0.10354645293918838 0.059918293947855424 -0.12424135152328844 -0.2909885510736975 0.8747476933508272 -1.2734297988985233 0 0.8993798093915224 -1.2899107645218102
0.501002004008016 -0.11233078521367398 0.046101045368028 -0.09375664491787161 -0.2926527262457703 0.7917259459933688 -1.2621122676983574 0 0.8385272143362319 -1.3117030847647873
0.5210420841683366 -0.08743892430971405 0.05125570007624183 -0.10703192847188855 -0.26639537124914536 0.7161491759470089 -1.2984522103399048 0 0.777465203679926 -1.3308467898006635
0.5410821643286573 -0.1029860484411082 0.07251839598475943 -0.0920119853995782 -0.26671291349542997 0.6125572553201007 -1.2854204812088443 0 0.7163011022033315 -1.347362084738187
0.561122244488978 -0.08601839878408588 0.09470215965079957 -0.10618508554649189 -0.28197244106581726 0.5412969668945709 -1.2588616060499804 0 0.655140277789567 -1.361273214743424
0.5811623246492986 -0.08011678360680188 0.08974737664559589 -0.1449812906813138 -0.2791800337859433 0.5480677672765398 -1.271151765461877 0 0.5940860022215227 -1.3726083439181234
0.6012024048096192 -0.05764427810636362 0.10143004128941789 -0.15455374349391798 -0.23234246987463938 0.48662408808438606 -1.2744325579516769 0 0.5332393182826595 -1.3813994299598087
0.6212424849699398 -0.05087810569436618 0.0862718521543967 -0.17648664741340145 -0.25641235766634074 0.4178751516469833 -1.274246873534262 0 0.4726989132607036 -1.3876820948990658
0.6412825651302605 -0.06373269626927917 0.07864669930595743 -0.15419857741502696 -0.23157977692443543 0.31963792815474734 -1.269636853497679 0 0.4125609989409376 -1.391495492210254
0.6613226452905812 -0.06717072285260295 0.06817115080634512 -0.13059948910281294 -0.23501769715897916 0.29513635646808806 -1.2456787397250053 0 0.35291919816307926 -1.3928821705921262
0.6813627254509018 -0.0949914017133108 0.07623113558786918 -0.10156740684444396 -0.21108297386767233 0.26924415834541865 -1.2448380535068126 0 0.29386443800320433 -1.391887934714582
0.7014028056112224 -0.09913157883839922 0.07070240899016808 -0.10914847728102613 -0.23255627043404745 0.20731133920316466 -1.209254627490959 0 0.23548484962974486 -1.3885617032270319
