t z_t_Re z_t_Im z_t_z_0_Re z_t_z_0_Im z_t_z_0_c_Re z_t_z_0_c_Im zeros alpha_Re alpha_Im
0.0 0.0044973456267760085 -0.0021400582307670945 -0.009052980519354357 -0.00333975462831673 1.9941352049082162 0.0 0 2.0 0.0
0.02004008016032064 0.0048945210751764135 -0.0027587622024164617 -0.010176275658051995 -0.003635597651101557 1.96762013901856 -0.07862224830972217 0 1.9784697961924307 -0.07933987553930384
0.04008016032064128 0.003909878937805355 -0.002809225829258702 -0.010532335805354795 -0.0029866151377094022 1.9448756177455468 -0.15630876187244136 0 1.954023959297563 -0.15697154738817928
0.06012024048096192 0.004067281902216572 -0.003233825274505853 -0.01043492036767235 -0.0022138527144626792 1.9170758115078639 -0.23062122654282896 0 1.926761640736793 -0.23279774155029392
0.08016032064128256 0.004118476987044625 -0.00275975846436041 -0.009729973360876044 -0.0010131965760631883 1.8878031332276892 -0.3048936984265162 0 1.8967847834097424 -0.3067261645245151
0.1002004008016032 0.003895274382298291 -0.0031981849021617053 -0.01115899679083362 -0.0010852025668519063 1.85537324529063 -0.3761974687689351 0 1.8641978940677766 -0.3786695604271388
0.12024048096192384 0.004424871866333469 -0.0032333253259790805 -0.010572357221437675 -0.0012447340138199807 1.821940248786147 -0.4453435050789035 0 1.8291078158719105 -0.4485457584692642
0.1402805611222445 0.004422488061543417 -0.0037099246477593165 -0.009899941139318578 -0.0010851794613675571 1.7836801200546653 -0.5126786198553059 0 1.7916235015157231 -0.5162777109004548
0.16032064128256512 0.005196234244722014 -0.004128183455164662 -0.010035434016503107 0.0002247091617229694 1.745491074226915 -0.5769123344531055 0 1.7518557872854117 -0.5817935215437334
0.18036072144288576 0.005333582424375137 -0.003629402386691722 -0.010776855218626293 0.0002639788479721489 1.7044907685262112 -0.638922083717963 0 1.7099171684201224 -0.6450264650603701
0.2004008016032064 0.004157009528745118 -0.004385222079244787 -0.010942147003727358 0.0003433774899592654 1.6607424421729573 -0.6995743797967294 0 1.6659215761263257 -0.7059149970958429
0.22044088176352705 0.0038680280997121052 -0.003913946472211955 -0.010874810400171738 0.0020892896961619135 1.614475819364436 -0.758248957687917 0 1.619984156590156 -0.7644027554707481
0.24048096192384769 0.003932836782728026 -0.004048899506420682 -0.009892111682146138 0.0013805329553228044 1.5666091919168477 -0.8131449992105272 0 1.5722210523214712 -0.8204385525923252
0.2605210420841683 0.004151493842485218 -0.004598622884085559 -0.00997154539802655 0.0015232472773652331 1.5175725488018144 -0.8648608891221954 0 1.5227491861527944 -0.8739763592736046
0.280561122244489 0.0037875900982566103 -0.00476542125417671 -0.009619438430281268 0.00214726570108598 1.4671189714894404 -0.9151300954334287 0 1.4716860482054233 -0.924975280157995
0.3006012024048096 0.003585329195282436 -0.004031074257899297 -0.009708628164857954 0.003037492738157548 1.4147773225138018 -0.9633217317293284 0 1.41914948612378 -0.9733995209573866
0.32064128256513025 0.0033386442907362953 -0.004028135501855937 -0.00996167391906033 0.0026588032936539618 1.3625793495615168 -1.0083176954705035 0 1.365257498867565 -1.0192183477215488
0.3406813627254509 0.003564604687395936 -0.0034109965655895916 -0.0093769945107727 0.0019260758733000362 1.3084461213481697 -1.0529552647377498 0 1.310128034339548 -1.0624060383657463
0.3607214428857715 0.0030324846323962285 -0.0038317420479087494 -0.008708651823477558 0.0027471118068221243 1.2523034729290456 -1.093998422722193 0 1.2538787911148066 -1.1029418266920692
0.3807615230460922 0.0026456141542596043 -0.003596920610049241 -0.008860101915182826 0.002384229054023567 1.1965489646680874 -1.1312237299866625 0 1.1966270245250403 -1.1408098391479935
0.4008016032064128 0.003027576618272859 -0.003990862085694205 -0.008259054098564622 0.0023215980447588323 1.1386136915506329 -1.16613252225498 0 1.1384893573391985 -1.1759990245731171
0.42084168336673344 0.003490748933408312 -0.0039216935238105596 -0.007179375816902929 0.0014805500919973446 1.0799867417208517 -1.1988201951428736 0 1.0795815952690806 -1.2085030771918932
0.4408817635270541 0.003039257489025147 -0.0044464413997966894 -0.007308830218156856 0.0022136274894214766 1.0197562496569552 -1.2284671943242063 0 1.0200185475159231 -1.238320353116471
0.4609218436873747 0.0030692289582103832 -0.004629389273009667 -0.007384726199550315 0.001480558536238789 0.9596578427356759 -1.255657214986056 0 0.95991385256114 -1.265453780629489
0.48096192384769537 0.002882688191754149 -0.004208988923087008 -0.007089425622347033 0.001630566077369946 0.9000244775738407 -1.279873467401594 0 0.8993798093915224 -1.2899107645218102
0.501002004008016 0.0025651849717484307 -0.0039253185148596745 -0.005585558884217286 0.0018008133487040377 0.8397464403277194 -1.3011868331339882 0 0.8385272143362319 -1.3117030847647873
0.5210420841683366 0.001953321919283561 -0.003930564825343843 -0.005398634792423747 0.0013322472766547834 0.7786695220224247 -1.3216921621702187 0 0.777465203679926 -1.3308467898006635
0.5410821643286573 0.0022029552083093575 -0.0038718867029723155 -0.005800919201737182 0.0013476730742848983 0.7183173374436821 -1.3376912145833155 0 0.7163011022033315 -1.347362084738187
0.561122244488978 0.0017871132020135596 -0.004629066489728705 -0.0055153841597932645 0.0016046401962579206 0.6577834581281676 -1.3522315730791667 0 0.655140277789567 -1.361273214743424
0.5811623246492986 0.002712377704180871 -0.004548568828858141 -0.0060957619257157305 0.002201824460811233 0.5958626794520607 -1.3636766603882409 0 0.5940860022215227 -1.3726083439181234
0.6012024048096192 0.0020738845756328957 -0.005035657338736713 -0.005534137554777706 0.0027715034271896624 0.5358102030203229 -1.3722735233446899 0 0.5332393182826595 -1.3813994299598087
0.6212424849699398 0.0020704737075886437 -0.004099188912352724 -0.0057917138521336245 0.0024261377412764643 0.4749129965965366 -1.3787057872270774 0 0.4726989132607036 -1.3876820948990658
0.6412825651302605 0.0017475192061242452 -0.0043333751575896085 -0.006370177773140703 0.0021283834358782516 0.41572656558563437 -1.3820839921925911 0 0.4125609989409376 -1.391495492210254
0.6613226452905812 0.0015340326516130117 -0.003926795896275182 -0.006113727654971063 0.002343827385022366 0.35644215844232063 -1.3850264159716006 0 0.35291919816307926 -1.3928821705921262
0.6813627254509018 0.0009316228225096934 -0.00398416651489158 -0.004637680252768958 0.0019137004725743798 0.29835226757033845 -1.3842894553270078 0 0.29386443800320433 -1.391887934714582
0.7014028056112224 -0.0002429468857260857 -0.005088598380141544 -0.003537624324885779 0.0017399958149231212 0.24118162068646337 -1.3817128121927316 0 0.23548484962974486 -1.3885617032270319
0.721442885771543 -0.000875881436433832 -0.005489177107287918 -0.003986417112403019 0.000733065784810004 0.1845137098422357 -1.3752227909309036 0 0.17786567487034496 -1.382955364322608
0.7414829659318637 -0.001360882952111832 -0.005472802742179238 -0.0032332627967126787 -7.373933188411259e-05 0.1269053684700676 -1.3667861268516521 0 0.12108917951429606 -1.3751236291507531
0.7615230460921844 -0.001791804014004159 -0.0056615210831529456 -0.0029160874589106347 -0.0006987042367006219 0.07122279519209096 -1.3577044172476538 0 0.06523457336339065 -1.3651238833685535
0.781563126252505 -0.0008513559433146148 -0.005678274679791621 -0.0038877979561701436 -0.0011655382573066014 0.01719978478473072 -1.345260205524475 0 0.010377937032387695 -1.3530160371185562
0.8016032064128256 -0.0011503036146351046 -0.00578745450964035 -0.0029570426595252873 -0.0011939474806883506 -0.036962515107527 -1.3314386864335888 0 -0.043407844511150956 -1.3388623737177723
0.8216432865731462 -0.0015557803451319338 -0.006162437367323912 -0.004114082990913062 -0.0017655709745345374 -0.09011427774610284 -1.3169555185927941 0 -0.09605314168907732 -1.3227273973390854
0.8416833667334669 -0.0019856271226789367 -0.005879726601839584 -0.004319380364324952 -0.0022369301268837104 -0.14138540354746681 -1.2991277860506245 0 -0.14749163336927093 -1.304677679962417
0.8617234468937875 -0.0022868292870506057 -0.005531728508206895 -0.004353033930139878 -0.0017115454471375705 -0.1914489439462782 -1.2804360982486813 0 -0.19766035327965806 -1.284781707868725
0.8817635270541082 -0.0026032566095029025 -0.005667076567360963 -0.004161715091042358 -0.001040529944896366 -0.24078291713898742 -1.258651610479195 0 -0.24649972983300394 -1.263109727945268
0.9018036072144289 -0.002839480992002581 -0.005711492851597014 -0.005370692179755048 -0.0006103635683023664 -0.28831236920921766 -1.2356282249538575 0 -0.29395361942592707 -1.239733594065564
0.9218436873747494 -0.003964954457218045 -0.00552142106328756 -0.005039544537710161 -0.0012200064621661591 -0.3337836952212485 -1.2104024910930853 0 -0.33996933328534823 -1.2147266138021129
0.9418837675350701 -0.0038635329940659817 -0.0048401814176042505 -0.005586650881086472 -0.00104159027066417 -0.37767089306152307 -1.1836799090781716 0 -0.3844976579450396 -1.1881633957242739
0.9619238476953907 -0.004847560315808924 -0.004900749886823986 -0.006594377700472175 -0.0006167074328220755 -0.42173747065128536 -1.1565548453760026 0 -0.427492869444055 -1.1601196975276986
0.9819639278557114 -0.004334128218514753 -0.005015293169540977 -0.004959571042846867 -0.0007797329527455364 -0.46298702977027406 -1.1273873512865187 0 -0.4689127413476197 -1.1306722752354095
1.002004008016032 -0.004769237801115982 -0.004203836562445209 -0.0050427305309709725 -0.0011500474573239987 -0.5026207565605256 -1.0957919287791094 0 -0.5087185466994888 -1.0998987337040593
1.0220440881763526 -0.004285113192575728 -0.003683882220134804 -0.004944131382882717 -4.5071657356569564e-05 -0.5404523143766743 -1.0634284227884216 0 -0.5468750540228825 -1.067877378662055
1.0420841683366733 -0.0034866820906184516 -0.0029892368980679795 -0.004625551870023612 0.0007865633759273134 -0.5762076011269357 -1.0306030719886816 0 -0.5833505174948312 -1.0346870704991487
1.062124248496994 -0.003580186211772119 -0.003137428416118251 -0.005349901515067626 0.0010049301919177794 -0.6112139538228464 -0.997339402517095 0 -0.6181166614261385 -1.0004070800197826
1.0821643286573146 -0.0039888881269184205 -0.003216167205897131 -0.006365121881589903 0.0010828001614861605 -0.6442985341993704 -0.9627056094093892 0 -0.6511486591861632 -0.9651169463649422
1.1022044088176353 -0.003956609085022565 -0.002961562212943426 -0.005947318545506965 0.0007506652093448553 -0.6763420123348454 -0.9266948181227821 0 -0.682425106718245 -0.9288963372995466
1.122244488977956 -0.004077337540767883 -0.003251541726325107 -0.0052248557657185325 0.0010303177558397777 -0.7059920614742236 -0.8898385466626547 0 -0.7119279907978526 -0.8918249120545036
1.1422845691382766 -0.004316005820237799 -0.0031302867862373763 -0.00483253011038429 0.001739285068071613 -0.7333839390253092 -0.8525247612456713 0 -0.7396426521913845 -0.8539821869044789
1.1623246492985972 -0.003947676305027395 -0.003242264874854143 -0.005427815715509411 0.0029109944996370775 -0.7602268318703532 -0.8140970086967027 0 -0.7655577438790508 -0.815447403654223
1.1823647294589177 -0.004461992966429332 -0.0028515333650048053 -0.004857673811027662 0.002870773320847664 -0.7833594331511734 -0.7754449068894779 0 -0.7896651845103482 -0.7762994011979517
1.2024048096192383 -0.004784434542469461 -0.0027484873782034546 -0.004124415986678621 0.0025629968085836416 -0.8043621677950085 -0.7357314675738974 0 -0.8119601072653643 -0.7366164903078225
1.222444889779559 -0.004874953375424089 -0.0029667031928835323 -0.004359559096085853 0.0031016194990029344 -0.8257978650667781 -0.6957558908991215 0 -0.8324408042994554 -0.6964763317989937
1.2424849699398797 -0.004176691574140862 -0.0017714115515258069 -0.004431560791327463 0.003535762844228864 -0.8440736001906562 -0.6554683437815095 0 -0.8511086669528048 -0.6559558182101249
1.2625250501002003 -0.004545360489821461 -0.0018569356491233448 -0.005345399452944842 0.003189475902697457 -0.8604203500830521 -0.615381812379076 0 -0.8679681219099002 -0.6151309591294833
1.282565130260521 -0.004312896021635522 -0.0016893351667026538 -0.005060132962656364 0.0036632476216555015 -0.8767597978185744 -0.574369685495454 0 -0.8830265634971567 -0.5740767702880742
