t 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.15015015015015015 0.9891426107574997 0.1453482859787033 0.02145992064512005 0.0031654646729644687 0.0004670623485904985 6.881024422604447e-05 1.0095085199267587e-05 1.468686539368776e-06 2.1091838784000274e-07 2.9740496982284074e-08 4.093212480882535e-09 5.461122700739584e-10 7.00747635994364e-11 8.565108190481963e-12 9.854008815098429e-13 1.0506880183208876e-13 1.0165677015788121e-14 8.650554721248532e-16 6.159191100103936e-17 3.3403823066218074e-18 1.0777415765255087e-19 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.3003003003003003 0.9580914158640279 0.2740839085920819 0.07972302999466861 0.023109685747341048 0.0067018666550270126 0.0019417765835397919 0.000562480352195218 0.00016278469692848085 4.706009492398714e-05 1.3579692897604793e-05 3.909110890943314e-06 1.1215552754040695e-06 3.204485669343514e-07 9.108263496899604e-08 2.5728214188841118e-08 7.21384002458528e-09 2.0053429394869403e-09 5.51945761552609e-10 1.5020756135626558e-10 4.035652267185825e-11 1.0687255734483846e-11 2.78471370786855e-12 7.125769874291284e-13 1.7869124413879771e-13 4.381186824866843e-14 1.047538021140485e-14 2.435439572676925e-15 5.487507359708066e-16 1.1937575611338046e-16 2.4961888989379005e-17 4.991087224709166e-18 9.483024240012742e-19 1.6990539435656765e-19 2.843203364887361e-20 4.389212952869978e-21 6.148728709397547e-22 7.638520828031785e-23 8.13180620048166e-24 7.015754100822242e-25 4.413137719656663e-26
0.45045045045045046 0.9076834469649967 0.37885037333639043 0.16315663797351881 0.06979870251540296 0.029867792054160142 0.012759618245316278 0.005449838485909077 0.002325972742352101 0.0009923943844959524 0.00042313387474790905 0.00018030689991396017 7.676319341759883e-05 3.2647417345236475e-05 1.3866114592670645e-05 5.87992010092862e-06 2.4885062845388696e-06 1.0508072533329455e-06 4.425357781330081e-07 1.8580369241193e-07 7.774075570905849e-08 3.2400249897269196e-08 1.3444488411704274e-08 5.5517735668217216e-09 2.280257414336725e-09 9.310521799680703e-10 3.77707018373434e-10 1.5215160823385635e-10 6.082299608244686e-11 2.4113001908139466e-11 9.473885325729989e-12 3.686283271936364e-12 1.4193839306165135e-12 5.403972248864873e-13 2.0326037789670315e-13 7.546089874871946e-14 2.7624325125401524e-14 9.961028922304176e-15 3.533962394308068e-15 1.232050909133089e-15 4.218468671087407e-16
0.6006006006006006 0.8356937744616295 0.45278703825321787 0.2571168182911892 0.14452111628021205 0.08118384462078135 0.04548977235574623 0.02547318094055031 0.014250075082760104 0.007968412552393334 0.0044532416771074935 0.0024878291703852025 0.0013891516289466404 0.0007753260175208793 0.0004324823720664313 0.000241093599750444 0.00013429928737809736 7.474685629594481e-05 4.155978753482498e-05 2.308121056363788e-05 1.280179795134333e-05 7.089918081209579e-06 3.9199819508214014e-06 2.163313851998037e-06 1.19139310716997e-06 6.546382062493831e-07 3.5880514154548045e-07 1.9612320542571264e-07 1.068822156773097e-07 5.806061744371217e-08 3.142991683199416e-08 1.6950219321173837e-08 9.104489124603636e-09 4.86922957881406e-09 2.592138890841074e-09 1.3731445406397163e-09 7.235914344069649e-10 3.791802561748703e-10 1.9752466537411692e-10 1.0224947324040816e-10 5.2722393724358726e-11
0.7507507507507507 0.7360066252853742 0.48487990912054857 0.34102312755118425 0.23648893240144692 0.1636487613637858 0.1128476697852843 0.07771274094374155 0.05344365588472989 0.036727005232817224 0.025221454046467612 0.01731226574532699 0.011877848483760129 0.008146292556768665 0.0055848486713921805 0.003827360686719684 0.002621839972313641 0.0017952362864019351 0.0012286286337138974 0.0008403912383304468 0.0005744773126593032 0.0003924321305211076 0.00026786723983107755 0.00018268426823057942 0.00012447074566110782 8.471797602763246e-05 5.75943081646635e-05 3.910496921183914e-05 2.651441871170822e-05 1.795057347373851e-05 1.2132939590460668e-05 8.186332979535286e-06 5.513026087177467e-06 3.705170426137256e-06 2.484744012779024e-06 1.6624430136025547e-06 1.1095261025540556e-06 7.385608716343699e-07 4.902563180290462e-07 3.244599679130394e-07 2.1537107167961177e-07
0.9009009009009009 0.5952848524187846 0.45504167355830105 0.3813336795343332 0.31369962061693984 0.25699266631787243 0.20954392156968307 0.17047138076690596 0.13842634132826903 0.1122754528726625 0.09098028669680758 0.07367485515647919 0.059628152242323734 0.04823798198064213 0.0390083228987202 0.031533513967832424 0.025482596416513036 0.020586038465714076 0.016624894450239326 0.013421300346232776 0.010831083632031129 0.008737300242826306 0.007045262488179259 0.005678236328015276 0.004574126825503549 0.003682641659570744 0.0029630951005503252 0.002382547090457098 0.001914354108321447 0.0015369511253885788 0.001232897754998617 0.0009880817839601885 0.0007910922847785215 0.0006326989353340616 0.0005054403648053433 0.00040328370363977437 0.0003213543765368597 0.0002557134072177838 0.00020318032811544127 0.0001611681240063414 0.00012904379303888683
1.0510510510510511 0.37493975414266434 0.31867074049338207 0.31003005821172747 0.29462147107410863 0.27815676779154686 0.26096901991624216 0.24401990895633136 0.22759908074115306 0.21192664430892597 0.19708660394050243 0.18311324932809878 0.17000781208306934 0.15774745448406896 0.14630232461747397 0.1356317818933344 0.12569574520623944 0.11644984831340129 0.10785251566738865 0.09986107627754837 0.09243614301650702 0.0855387813710023 0.07913323593108496 0.0731849160177568 0.06766210637141083 0.06253453447066898 0.0577744500295906 0.05335559742276479 0.04925389823017084 0.045446705606235226 0.041913234556539905 0.03863401413666613 0.035591156148191944 0.03276794779240464 0.030149016392289025 0.02772002307671139 0.025467760566785624 0.023379918737386877 0.021445244935035926 0.019647277930122758 0.018302484352531036
1.2012012012012012 0.059280010533765526 0.05345503949167138 0.05923462129478212 0.06381370892200101 0.06811401683494733 0.0721119857490888 0.07598308784670432 0.07979511338429884 0.08360342132951662 0.08744717166202931 0.09135056274836781 0.09533693317401888 0.09941985758059206 0.10361482347114756 0.10793103858098757 0.11237981596781997 0.11696824237269353 0.12170516075096732 0.12659640059898283 0.13164912621599675 0.13686821446400635 0.14225948721400564 0.14782691189458286 0.15357505546062244 0.15950687784238815 0.16562562869388744 0.17193307428064547 0.17843098522718126 0.18511968594535227 0.19199923526048496 0.1990682205492338 0.206324703275466 0.2137652027428004 0.22138545906524087 0.22917956735271847 0.23714059952021496 0.24525977720188946 0.2535308629533757 0.26177608836002225 0.27714678304032997
1.3513513513513513 0.002153167679248494 0.0019527451315129907 0.002423985732894094 0.0029199782224622237 0.0034742459157665767 0.0040912352615690845 0.004786551601390097 0.0055757585585569204 0.006474677123826231 0.007502046968705114 0.008677612817602558 0.010024809769970307 0.011569350280671327 0.013341373254899043 0.015374652403932154 0.01770841222609037 0.02038706692767312 0.02346190068100546 0.026991279668611343 0.031042350084639462 0.03569171532935858 0.04102728123446255 0.04714943254700663 0.05417314865049904 0.06222975009410985 0.07146941435559796 0.08206359799034933 0.09420809736172685 0.10812628767167487 0.12407289611960566 0.14233823723547132 0.16325289432811074 0.1871931718944403 0.21458691427970542 0.24592044014158737 0.28174577223205227 0.32268901985797777 0.3694724796142133 0.42243574088871083 0.4993614169966311
