tau alpha_compare_Re alpha_compare_Im alpha_1_Re alpha_1_Im
0.8408408408408409 0.8093170701178081 -0.050629705989608656 0.8093583694983029 -0.050650866924586056
0.8708708708708709 0.8032779630466861 -0.050308440721550544 0.8033048572898549 -0.05027202900451053
0.9009009009009009 0.7973267960972359 -0.0499287197102275 0.7972966216998232 -0.049896024563472995
0.9309309309309309 0.7913700394520534 -0.049500406182239866 0.7913333240864235 -0.04952283240876008
0.960960960960961 0.7853999814787044 -0.04911378993823762 0.785414628340708 -0.0491524315061671
0.990990990990991 0.7795008725474212 -0.04879208785874892 0.7795402008676205 -0.04878480097881254
1.021021021021021 0.7737097224891284 -0.04845888965766409 0.773709710567195 -0.04841992010596136
1.0510510510510511 0.7679600956731047 -0.048064819535329234 0.7679228288158929 -0.04805776832185712
1.0810810810810811 0.7621926670225959 -0.047664041654372706 0.7621792294480819 -0.047698325214562805
1.1111111111111112 0.7564482299013469 -0.04732263352817845 0.7564785887376518 -0.0473415705248104
1.1411411411411412 0.7507970432752833 -0.04701318263006232 0.7508205853797678 -0.046987484144858975
1.1711711711711712 0.7452253073531513 -0.04666322008811753 0.7452049004727619 -0.04663604611736137
1.2012012012012012 0.7396609269872221 -0.0462725661663288 0.739631217500158 -0.046287236634239344
1.2312312312312312 0.7340904886726267 -0.04590992430618828 0.7340992223128322 -0.045941036035567116
1.2612612612612613 0.7285771861664327 -0.04560022821721581 0.7286086031113065 -0.0455974248084633
1.2912912912912913 0.7231561024160942 -0.04528705521708651 0.7231590504281749 -0.04525638358599108
1.3213213213213213 0.7177791927350875 -0.04492623975475309 0.7177502571106606 -0.04491789314606665
1.3513513513513513 0.7123951435501635 -0.044555627029697245 0.7123819183033047 -0.04458193441037577
1.3813813813813813 0.7070308143191208 -0.04423104105024998 0.7070537314307827 -0.04424848844329851
1.4114114114114114 0.7017444877380403 -0.04393644501725503 0.7017653961808512 -0.043917536450841926
1.4414414414414414 0.6965310497007704 -0.043612588525449636 0.6965166144874211 -0.0435890597795808
1.4714714714714714 0.6913323463561336 -0.04325337863912368 0.6913070905137578 -0.0432630399156063
1.5015015015015014 0.6861317748837896 -0.04291338924164877 0.6861365306358068 -0.042939458483482434
1.5315315315315314 0.6809786639188341 -0.04261818137559952 0.6810046434256447 -0.04261829724521041
1.5615615615615615 0.6759063432722695 -0.04232456291235003 0.6759111396350528 -0.042299538099200625
1.5915915915915915 0.6708790011136647 -0.04199230308848647 0.6708557321792146 -0.041983163079252483
1.6216216216216217 0.6658511529771873 -0.04164835508366223 0.6658381361205347 -0.041669154353541696
1.6516516516516517 0.6608403454518529 -0.041341177348137706 0.6608580686525793 -0.04135749422361529
1.6816816816816818 0.6558962964085909 -0.041062328716106065 0.6559152490841358 -0.04104816512339401
1.7117117117117118 0.6510196532620678 -0.04076201081124175 0.6510093988233925 -0.04074114961818229
1.7417417417417418 0.6461622462595787 -0.04043029394295527 0.6461402413622365 -0.040436430403685567
1.7717717717717718 0.6413055498449514 -0.04011161802343515 0.6413075022606683 -0.04013399030503495
1.8018018018018018 0.6364889317572694 -0.03983165467790736 0.6365109091313347 -0.03983381227581921
1.8318318318318318 0.6317441311211173 -0.03955673780891764 0.6317501916241748 -0.03953587939712399
1.8618618618618619 0.6270441572787196 -0.03924980909627969 0.6270250814111837 -0.0392401748765782
1.8918918918918919 0.6223480833987627 -0.03892997218592206 0.6223353121712875 -0.03894668204740755
1.921921921921922 0.6176667625797595 -0.038640002784142584 0.6176806195753335 -0.038655384367495174
1.951951951951952 0.6130433459968021 -0.038376892164996394 0.6130607412711914 -0.03836626541844924
1.981981981981982 0.6084825544390876 -0.03809807276958764 0.6084754168689668 -0.03807930890467759
2.012012012012012 0.6039438493506651 -0.03779098581711257 0.6039243879263241 -0.03779449865246926
2.042042042042042 0.5994075212258035 -0.03749233389086987 0.5994073979339211 -0.037511818609082904
2.0720720720720722 0.5949053396345778 -0.03722760296108877 0.59492419230095 -0.03723125284184196
2.1021021021021022 0.5904675652893194 -0.03697039064482268 0.5904745183407891 -0.036952785537236695
2.1321321321321323 0.5860739261881301 -0.03668633046287651 0.58605812525676 -0.03667640100003288
2.1621621621621623 0.5816872535001262 -0.03638856800194466 0.581674764127992 -0.03640208365238717
2.1921921921921923 0.5773133493927356 -0.03611525885320504 0.5773241878953923 -0.03612981803296907
2.2222222222222223 0.5729900679583215 -0.03586745798286006 0.5730061513477213 -0.035859588796089546
2.2522522522522523 0.5687251254535093 -0.035608406646639106 0.5687204111077713 -0.03559138071083603
2.2822822822822824 0.5644840964726782 -0.035323694744889236 0.5644667256186492 -0.03532517866021398
2.3123123123123124 0.5602465676728035 -0.03504384535618671 0.5602448551301618 -0.03506096764029487
2.3423423423423424 0.5560382578588307 -0.03479396335471819 0.5560545616853025 -0.0347987327593705
2.3723723723723724 0.5518880207712327 -0.034553416521190046 0.5518956091068401 -0.034538459237113676
2.4024024024024024 0.5477809038299123 -0.03429021372601346 0.5477677629840058 -0.0342801324037451
2.4324324324324325 0.5436829639593269 -0.03401281091625158 0.5436707906592823 -0.034023737699206594
2.4624624624624625 0.5395960624735306 -0.033755456374449815 0.5396044612152899 -0.03376926067234042
2.4924924924924925 0.5355536144187011 -0.03352233571176934 0.535568545461772 -0.03351668698007479
2.5225225225225225 0.5315655898326601 -0.03328153037275062 0.5315628159226764 -0.03326600238661543
2.5525525525525525 0.5276026345491911 -0.03301731949002568 0.5275870468233348 -0.03301719276264322
2.5825825825825826 0.523643969717614 -0.03275512325099598 0.5236410140777368 -0.032770244084517806
2.6126126126126126 0.519710340180646 -0.032519522517899496 0.5197244952759005 -0.03252514243348723
2.6426426426426426 0.515829235448183 -0.0322946082043027 0.5158372696713363 -0.03228187399490338
2.6726726726726726 0.5119900341613698 -0.03205054850894926 0.5119791181686051 -0.032040425057443374
2.7027027027027026 0.5081616482693324 -0.03179201184806539 0.5081498233109697 -0.03180078201233676
2.7327327327327327 0.5043427934813522 -0.0315498409900003 0.5043491692681376 -0.031562931352598474
2.7627627627627627 0.5005630549924309 -0.03133067812963261 0.5005769418240973 -0.03132685967226755
2.7927927927927927 0.4968341157075329 -0.0311067514981679 0.49683292836504317 -0.031092553665651522
2.8228228228228227 0.4931309411998313 -0.030861427968608975 0.4931169178673929 -0.030860000126576467
2.8528528528528527 0.4894326406928268 -0.0306158064932926 0.4894287008858933 -0.030629185947642683
2.8828828828828827 0.4857557719331776 -0.030393831594556248 0.485768069541815 -0.030400098119485904
2.9129129129129128 0.4821264836752879 -0.030183546870267444 0.4821348175112362 -0.030172723730044055
2.942942942942943 0.4785377535579762 -0.029957127705343894 0.4785287400134138 -0.029947049963829506
2.972972972972973 0.474961080118542 -0.029716127781959895 0.4749496337992406 -0.029723064101206724
3.003003003003003 0.4713926306112518 -0.029488352315175003 0.47139729713979045 -0.02950075351767539
3.033033033033033 0.4678586112310972 -0.029282389849203373 0.46787152981494773 -0.02928010568315882
3.063063063063063 0.4643720045078974 -0.02907409788170407 0.4643721331021224 -0.02906110816129774
3.093093093093093 0.4609115306968885 -0.028846238774928628 0.46089890976504955 -0.028843748608749355
3.123123123123123 0.45745638629082586 -0.02861618167276487 0.4574516640426725 -0.028628014774491607
3.153153153153153 0.454019540930751 -0.028407142138754518 0.4540302016381091 -0.028413894499132696
3.183183183183183 0.45062581356475606 -0.028210526132750675 0.4506343297077007 -0.028201375714225742
3.2132132132132134 0.4472712161693185 -0.028000405784635692 0.44726385685014275 -0.027990446441588556
3.2432432432432434 0.4439296325274064 -0.027775741975441526 0.44391859309569714 -0.02778109479262853
3.2732732732732734 0.44059514757886964 -0.027561582164300383 0.4405983498954846 -0.027573308967672554
3.3033033033033035 0.4372909345846603 -0.02736805998856457 0.43730294011085774 -0.027367077255301953
3.3333333333333335 0.4340309479410365 -0.027174261657917493 0.43403217800285326 -0.027162388031692387
3.3633633633633635 0.43079722212583366 -0.026962591545307092 0.43078587922172346 -0.026959229759958722
3.3933933933933935 0.42756920298429046 -0.02674715269097369 0.4275638607965453 -0.026757590989504757
3.4234234234234235 0.42435674429988807 -0.026550353032546013 0.4243659411249078 -0.026557460355377836
3.4534534534534536 0.42118333839325184 -0.026366492710079018 0.4211919399626766 -0.0263588265776283
3.4834834834834836 0.4180475811451326 -0.02617145780282898 0.41804167841383466 -0.0261616784606737
3.5135135135135136 0.4149255853605726 -0.025962034934975616 0.41491497892039897 -0.025966004892667788
3.5435435435435436 0.4118097295074387 -0.02576073384974367 0.4118116652524134 -0.025771794844874227
3.5735735735735736 0.40872042850436335 -0.025578907650663157 0.40873156249801545 -0.025579037371044964
3.6036036036036037 0.4056723406745628 -0.025398550970753813 0.40567449705357767 -0.025387721606803283
3.6336336336336337 0.4026504602446711 -0.025201913404718983 0.40264029661392314 -0.025197836769031447
3.6636636636636637 0.3996346177389755 -0.025000206998395013 0.39962879016261355 -0.025009372155262933
3.6936936936936937 0.396631934959106 -0.024814964149309837 0.39663980796231063 -0.02482231714307921
3.7237237237237237 0.393664576387847 -0.02464299664040819 0.39367318154520853 -0.024636661189511026
3.7537537537537538 0.39073335194354536 -0.024461940103392178 0.3907287437035393 -0.024452393830444178
3.7837837837837838 0.3878164780685797 -0.024266752092482215 0.3878063284801481 -0.024269504680029724
3.813813813813814 0.38490493810507637 -0.02407758331568926 0.3849057711591394 -0.024087983430098603
3.843843843843844 0.38201661331496944 -0.023906735181463305 0.38202690825659325 -0.023907819849580642
3.873873873873874 0.3791666415410774 -0.023738846934787387 0.3791695775113506 -0.02372900378392789
3.903903903903904 0.37634268320030473 -0.023556184627238578 0.3763336178758682 -0.0235515251545423
3.933933933933934 0.3735250685369826 -0.023367381276688165 0.37351886950714114 -0.023375373958207643
3.963963963963964 0.3707185078861048 -0.02319303473586379 0.3707251737576936 -0.023200540266525724
3.993993993993994 0.36794383472935793 -0.02303214769661662 0.36795237316663737 -0.023027014225356766
4.024024024024024 0.36520376168960667 -0.022864053068912486 0.36520031145079646 -0.022854786054264012
4.054054054054054 0.3624785047107015 -0.02268217085792575 0.362468833495899 -0.02268384604596248
4.084084084084084 0.35975791579965966 -0.022504442374520536 0.35975778534783387 -0.02251418456577181
4.114114114114114 0.3570575317722532 -0.022343886730515097 0.3570670142039743 -0.022345792051073246
4.1441441441441444 0.35439277841884526 -0.022187564521037328 0.35439636840456445 -0.022178659010770638
4.1741741741741745 0.35175373289659045 -0.0220179049322476 0.3517456974241723 -0.022012776024755522
4.2042042042042045 0.34912132410866165 -0.021841227864357125 0.349114851863205 -0.021848133743376148
4.2342342342342345 0.3464981248940778 -0.021677145437636772 0.3465036834394888 -0.02168472288691053
4.2642642642642645 0.3439036343966671 -0.021526576267280332 0.3439120449799108 -0.0215225342450434
4.2942942942942945 0.341342200284227 -0.02137050602058423 0.34133979041212437 -0.02136155867634709
4.324324324324325 0.33879594849955846 -0.021201068305377557 0.33878677475631575 -0.021201787107766285
4.354354354354355 0.33625382739855114 -0.021034124101730084 0.33625285411703293 -0.021043210534106665
4.384384384384385 0.33372919300383835 -0.020883210781008025 0.33373788567507473 -0.020885820017527316
4.414414414414415 0.3312375930894495 -0.02073761662560704 0.3312417276794417 -0.02072960668703699
4.444444444444445 0.3287713046463192 -0.020580061070845014 0.32876423943934624 -0.020574561737994098
4.474474474474475 0.32631194085539017 -0.020414782522300178 0.32630528131628284 -0.02042067643161045
4.504504504504505 0.3238601760806947 -0.020260363334334636 0.32386471471615785 -0.020267942094458733
4.534534534534535 0.321434172931568 -0.02011939772446933 0.3214424020814778 -0.020116350117983618
4.564564564564565 0.3190396798636669 -0.019974484245368906 0.31903820688359624 -0.019965891958016593
4.594594594594595 0.31666065328684284 -0.019816690088132645 0.3166519936150186 -0.019816559134294354
4.624624624624625 0.31428533740730447 -0.01965991035019583 0.31428362778176466 -0.019668343229980866
4.654654654654655 0.31192505251430813 -0.0195180258675928 0.3119329758957879 -0.019521235891192933
4.684684684684685 0.30959532301034637 -0.01938238085471072 0.3095999054674519 -0.019375228826529374
4.714714714714715 0.30729043322935534 -0.019236095990739034 0.307284284998063 -0.01923031380660369
4.744744744744745 0.30499275482609134 -0.0190815337989324 0.3049859839724579 -0.019086482663580207
4.774774774774775 0.30270127592143686 -0.0189362095759695 0.3027048728516485 -0.018943727290713756
4.804804804804805 0.3004328225095133 -0.01880417967666481 0.3004408230655197 -0.018802039641892716
4.834834834834835 0.29819433573655785 -0.0186696180774694 0.2981937070055836 -0.018661411731185528
4.864864864864865 0.29597152957740724 -0.018522720852478407 0.29596339801778676 -0.018521835632390588
4.894894894894895 0.2937521210009347 -0.018375521301602034 0.2937497703953715 -0.01838330347858949
4.924924924924925 0.29154552600301725 -0.018242088983969968 0.29155269937179096 -0.01824580746170364
4.954954954954955 0.2893671173396302 -0.01811566870455356 0.2893720611136765 -0.018109339832054143
4.984984984984985 0.2872130128041164 -0.017979879685074272 0.2872077327138587 -0.01797389289792504
5.015015015015015 0.28506640662188043 -0.01783539408566005 0.2850595921844394 -0.017839459025129765
5.045045045045045 0.282924791951514 -0.01769862932877903 0.2829275184499164 -0.01770603063658086
5.075075075075075 0.2808036609317533 -0.01757491170614182 0.2808113913403591 -0.017573600211862897
5.105105105105105 0.27871096027116354 -0.017449953937320795 0.2787110915846355 -0.017442160286808634
5.135135135135135 0.27663409281625867 -0.01731325625245744 0.2766265008036897 -0.01731170345307829
5.165165165165165 0.27456040663490644 -0.017175086954225555 0.2745575015038698 -0.017182222357741993
5.195195195195195 0.27249753484584055 -0.017049566337297668 0.2725039770703053 -0.017053709702865346
5.225225225225225 0.2704605848297474 -0.0169316968961347 0.27046581176033485 -0.01692615824509811
5.255255255255255 0.26844734835923834 -0.016805681736536092 0.268442890696982 -0.016799560795265917
5.285285285285285 0.26644189717364286 -0.016670672366319493 0.26643509986248115 -0.016673910217965104
5.315315315315315 0.2644404040289614 -0.016541963809398853 0.26444232609185053 -0.01654919943116051
5.345345345345345 0.2624570333421414 -0.016425977303627954 0.2624644570665142 -0.016425421405786324
5.375375375375375 0.26050056745637334 -0.016309927222332925 0.26050138130797146 -0.01630256916534991
5.405405405405405 0.2585600318402007 -0.01618277657977695 0.2585529881715134 -0.01618063578553858
5.435435435435435 0.2566225483392699 -0.016053120439785892 0.2566191678399869 -0.016059614393829337
5.465465465465465 0.25469408120814246 -0.015935006196201713 0.2546998113176048 -0.015939498169101503
5.495495495495495 0.25278937142084407 -0.01582506067417059 0.2527948104238026 -0.01582028034125226
5.525525525525525 0.25090773658379617 -0.015708145518991485 0.2509040577871413 -0.01570195419081509
5.555555555555555 0.24903417243352102 -0.015582048618729838 0.24902744683925543 -0.015584513048581014
5.585585585585585 0.24716369225463788 -0.015460924227996284 0.24716487180884644 -0.015467950295222719
5.615615615615615 0.24530914263332992 -0.015352127780806395 0.2453162277157214 -0.015352259360921465
5.645645645645645 0.2434799860569392 -0.015244336941922912 0.2434814103648759 -0.015237433724996793
5.675675675675675 0.24166680552351694 -0.015126121975977893 0.24166031634062116 -0.015123466915538997
5.7057057057057055 0.23985662582446865 -0.015004493061612802 0.23985284300075546 -0.015010352509044351
5.7357357357357355 0.23805385087516545 -0.014893313634102876 0.23805888847077875 -0.014898084130053061
5.7657657657657655 0.2362727655394718 -0.014790708910961757 0.23627835163815084 -0.014786655450789925
5.7957957957957955 0.2345140741962882 -0.014682263993620819 0.2345111321465922 -0.01467606019080768
5.8258258258258255 0.232763735127314 -0.014564549803154922 0.2327571303904278 -0.014566292116633019
5.8558558558558556 0.23101575172274907 -0.01445056748890673 0.231016247508973 -0.014457345041415257
5.885885885885886 0.2292816666504768 -0.014348457984039515 0.2292883853809613 -0.014349212824577613
5.915915915915916 0.2275714794474857 -0.0142483219913846 0.22757344661901416 -0.014241889371471118
5.945945945945946 0.22587726577579872 -0.01413846916914474 0.22587133456415182 -0.014135368633031102
5.975975975975976 0.2241860706245346 -0.014024410949045416 0.22418195328034538 -0.014029644605436247
6.006006006006006 0.22250084200288608 -0.013919727005140771 0.2225052075491095 -0.01392471132977019
6.036036036036036 0.22083532925836932 -0.013823920877750941 0.22084100286413574 -0.013820562891685675
6.066066066066066 0.21919149191440995 -0.013723357024150598 0.2191892454259658 -0.01371719342107119
6.096096096096096 0.21755628182279543 -0.013613527361208608 0.2175498421367046 -0.013614597091720115
6.126126126126126 0.21592283237825438 -0.013506273516828537 0.21592270059477328 -0.01351276812100234
6.156156156156156 0.21430140043043197 -0.013410383661265448 0.21430772908970103 -0.013411700769538341
6.186186186186186 0.21270239035186564 -0.013317338963025074 0.21270483659695588 -0.013311389340875685
6.216216216216216 0.211119305170337 -0.013215309664960012 0.2111139327728146 -0.013211828181167971
6.246246246246246 0.20953931660414943 -0.013108393227189688 0.20953492794927037 -0.013113011678856154
6.276276276276276 0.2079640181048271 -0.013009796014309316 0.20796773312897907 -0.013014934264352266
6.306306306306306 0.20640655360550056 -0.012920284561990476 0.20641225998024282 -0.012917590409725493
6.336336336336336 0.2048700123748144 -0.0128270501306847 0.20486842083203177 -0.012820974628390611
6.366366366366366 0.2033423636749746 -0.012724636144236207 0.20333612866904233 -0.012725081474798743
6.396396396396396 0.20181600235994043 -0.012623724091148996 0.2018152971267929 -0.01262990554413043
6.426426426426427 0.2002999218333074 -0.012533620354182696 0.200305840486756 -0.012535441471990998
6.456456456456457 0.1988048088407443 -0.012447141397783973 0.19880767367152724 -0.012441683934108216
6.486486486486487 0.19732552759396613 -0.012352429316433355 0.19732071224002967 -0.012348627646032192
6.516516516516517 0.19584947325598595 -0.012252251606107115 0.1958448723827547 -0.012256267362837529
6.546546546546547 0.19437698369727774 -0.012159361260981976 0.19438007091703832 -0.012164597878827708
6.576576576576577 0.19292053642983764 -0.012075676421178063 0.1929262252823726 -0.01207361402724168
6.606606606606607 0.1914842304277879 -0.01198925460061834 0.19148325353575238 -0.011983310679962646
6.636636636636637 0.19005706931140456 -0.011893814689544462 0.19005107434705687 -0.011893682747229035
6.666666666666667 0.1886308333074718 -0.011798883082349273 0.18862960699446532 -0.011804725177347614
6.696696696696697 0.1872132790331153 -0.01171416370279728 0.18721877135990758 -0.011716432956408769
6.726726726726727 0.18581526205448332 -0.01163376038570557 0.18581848792454836 -0.011628801108003906
6.756756756756757 0.18443294041437455 -0.0115458891952203 0.18442867776430516 -0.011541824692944961
6.786786786786787 0.183054020311593 -0.011452071298724003 0.1830492625454001 -0.011455498808986019
6.816816816816817 0.1816776811264793 -0.011364535148318873 0.18168016451994465 -0.011369818590547006
6.846846846846847 0.18031568134017686 -0.011286242473806274 0.1803213065215575 -0.011284779208439448
6.876876876876877 0.17897301433802862 -0.011206148876435354 0.17897261196101547 -0.011200375869594293
6.906906906906907 0.17763972841785142 -0.011117266764368434 0.1776340048219364 -0.011116603816791745
6.936936936936937 0.17630710620603676 -0.011027977993742026 0.17630540965649485 -0.011033458328393149
6.966966966966967 0.17498169843587963 -0.01094827106103715 0.17498675158116958 -0.01095093471807485
6.996996996996997 0.17367442422280985 -0.010873486428869839 0.17367795627252294 -0.010869028334564077
7.027027027027027 0.17238266675916017 -0.010792007688363364 0.17237894996301173 -0.010787734561376761
7.057057057057057 0.1710945222817 -0.010704193182002853 0.17108965943682938 -0.010707048816557355
7.087087087087087 0.16980810719651568 -0.010621684061592614 0.16981001202577953 -0.010626966552420573
7.117117117117117 0.16853441633331884 -0.01054838063625448 0.16853993560517988 -0.01054748325529507
7.147147147147147 0.16727922652087898 -0.01047416114281533 0.1672793585897974 -0.010468594445269038
7.177177177177177 0.16603363467660323 -0.010391444100205172 0.16602820992981335 -0.010390295675937711
7.207207207207207 0.16478853643270655 -0.010307482719672686 0.1647864191068187 -0.010312582534152742
7.237237237237237 0.1635493116881807 -0.010232444331547384 0.16355391612983966 -0.01023545063977347
7.267267267267267 0.1623268456488781 -0.010162852485539902 0.16233063153139266 -0.010158895645420052
7.297297297297297 0.16111967659274692 -0.010087343746554647 0.16111649636356892 -0.01008291323622841
7.327327327327327 0.15991636162970202 -0.010005197121046897 0.15991144219414852 -0.010007499129607056
7.357357357357357 0.15871404830605143 -0.009927411727132431 0.15871540110274315 -0.009932649074995695
7.387387387387387 0.15752293082038737 -0.009858724221592074 0.15752830567696813 -0.009858358853625664
7.4174174174174174 0.15634946253436602 -0.009789953038809763 0.1563500890086426 -0.00978462427828214
7.4474474474474475 0.1551857867963614 -0.009713030243538638 0.1551806846900187 -0.009711441193068143
7.4774774774774775 0.15402251675411305 -0.009634101438157964 0.1540200268100382 -0.009638805473170288
7.5075075075075075 0.15286390052712556 -0.00956341393564835 0.15286804995061806 -0.009566713024626312
7.5375375375375375 0.15172069941425192 -0.009498618119260012 0.15172468918296295 -0.00949515978409432
7.5675675675675675 0.15059253536312706 -0.009428681213029685 0.1505898800639056 -0.009424141718623756
7.597597597597598 0.14946848936505722 -0.00935188638075746 0.14946355863227495 -0.009353654825428106
7.627627627627628 0.14834483288588496 -0.009278543670920044 0.14834566140529082 -0.009283695131659279
7.657657657657658 0.14723092984581965 -0.00921412652255121 0.14723612537498587 -0.009214258694183696
7.687687687687688 0.14613380713199578 -0.00915040442452663 0.14613488800465443 -0.009145341599360033
7.717717717717718 0.1450466464541054 -0.009078925452692352 0.14504188722532757 -0.009076939962818645
7.747747747747748 0.14395987710552813 -0.009004753561996157 0.14395706143227485 -0.009009049929242625
7.777777777777778 0.14287665830480292 -0.008938123841190769 0.14288034948153197 -0.008941667672150513
7.807807807807808 0.14180754464385525 -0.008877754681398693 0.14181169068645472 -0.008874789393680619
7.837837837837838 0.140753169070624 -0.00881301416559741 0.1407510248142982 -0.008808411324376965
7.867867867867868 0.1397031919214367 -0.008741273054382331 0.13969829208282217 -0.008742529722976834
7.897897897897898 0.13865310000783393 -0.008672112702231656 0.13865343315692152 -0.008677140876199892
7.927927927927928 0.13761140437324923 -0.008611646406550046 0.13761638914528185 -0.008612241098538904
7.957957957957958 0.13658560625999816 -0.008552599135569744 0.1365871015970603 -0.008547826732052004
7.987987987987988 0.13556991204574817 -0.008486232574366506 0.13556551249859103 -0.008483894146156525
8.018018018018019 0.13455466005703026 -0.008416559677829203 0.1345515642701154 -0.008420439737424365
8.048048048048049 0.1335419670968397 -0.008353717576960252 0.1335451997625366 -0.008357459929378893
8.078078078078079 0.1325421052466556 -0.008297431460148464 0.13254636225419866 -0.008294951172293364
8.108108108108109 0.1315566446858643 -0.008237533207868528 0.1315549954476893 -0.008232909942990843
8.138138138138139 0.1305758732578202 -0.008170564442768466 0.1305710434666669 -0.008171332744645638
8.168168168168169 0.12959458310898872 -0.008105345353331864 0.12959445085271123 -0.008110216106586203
8.198198198198199 0.12862041658672688 -0.00804853485573901 0.12862516256219747 -0.008049556584099515
8.228228228228229 0.12766125395612024 -0.007993811662285358 0.127663123963194 -0.00798935075823693
8.258258258258259 0.1267123072140252 -0.007932243837224509 0.12670828083238306 -0.00792959523562148
8.288288288288289 0.12576391094336362 -0.007866828407580479 0.12576057935200455 -0.007870286648256602
8.318318318318319 0.12481718937613773 -0.0078075251675510365 0.12481996610682274 -0.007811421653336318
8.348348348348349 0.12388206311930171 -0.007755002733260951 0.12388638808111567 -0.0077529969330568235
8.378378378378379 0.12296096491424016 -0.007699612649324894 0.12295979265568696 -0.007695009194429481
8.408408408408409 0.12204485118954572 -0.007637150322357403 0.12204012760490009 -0.0076374551690952235
8.438438438438439 0.12112790784417694 -0.007575649211253234 0.12112734109373477 -0.007580331613140337
8.468468468468469 0.12021689922487669 -0.007522222389684413 0.12022138167486536 -0.007523635306913624
8.498498498498499 0.11931999317552987 -0.007471494694588934 0.11932219828576121 -0.007467363054844934
8.528528528528529 0.11843338318914402 -0.0074144285036103555 0.1184297402458086 -0.007411511685265056
8.558558558558559 0.11754748170054527 -0.0073530441312123955 0.11754395725345415 -0.007356078050226948
8.588588588588589 0.11666247329959925 -0.007297050927371453 0.1166647993833698 -0.007301059025328314
8.618618618618619 0.11578786486653378 -0.007247995665818819 0.11579221708363878 -0.0072464515095355
8.64864864864865 0.11492687636965083 -0.007196798517397256 0.11492616117296281 -0.0071922524250087145
8.67867867867868 0.11407116702079467 -0.007138591043942189 0.11406658283789001 -0.00713845871692855
8.70870870870871 0.11321440314384719 -0.007080601082239285 0.11321343363006366 -0.007085067353323803
8.73873873873874 0.1123624680300999 -0.007030307312566071 0.1123666654634915 -0.007032075324900587
8.76876876876877 0.11152372963328937 -0.006983267476737154 0.1115262306118355 -0.006979479644872716
8.7987987987988 0.11069533404050688 -0.006930421324062542 0.11069208170572185 -0.006927277348793365
8.82882882882883 0.10986784751451525 -0.00687285551390768 0.10986417173007106 -0.00687546549438798
8.85885885885886 0.1090405707179713 -0.0068199620567546484 0.10904245402144803 -0.006824041161388446
8.88888888888889 0.1082225411543092 -0.006774098998123006 0.10822688226543205 -0.006773001451368491
8.91891891891892 0.10741769028155035 -0.006726797348130421 0.10741741049400629 -0.006722343487580324
8.94894894894895 0.10661840761037829 -0.006672606407944319 0.10661399308296697 -0.0066720644147924895
8.97897897897898 0.10581792461477585 -0.006617935933575802 0.1058165847493518 -0.006622161399128941
9.00900900900901 0.10502124645514545 -0.006570544730696307 0.10502514054888774 -0.0065726316279093155
