t sigma_zs_1em3 max_bond_dim_1em3 sigma_zs_1em4 max_bond_dim_1em4 sigma_zs_1em5 max_bond_dim_1em5 
1.581054036024016 0.049177946534591545 2.9555 0.053584181178450124 4.0 0.04042457142086993 5.9192 
1.601067378252168 0.06258123158482798 2.9589 0.06651241112134879 4.0 0.05372471320634532 5.9237 
1.6210807204803201 0.07703482026330498 2.9631 0.08032213907324824 4.0 0.06788316403274336 5.9264 
1.6410940627084722 0.09152849885417548 2.9651 0.09393857200628099 4.0 0.08190626541817819 5.9297 
1.6611074049366243 0.1061870641364211 2.9682 0.10738870056549545 4.0 0.09576412640406493 5.9321 
1.6811207471647764 0.12074276461459488 2.97 0.12149678761317896 4.0 0.10950999000601551 5.9346 
1.7011340893929285 0.13509482192297922 2.9713 0.13588238589054977 4.0 0.12403082887636997 5.9378 
1.7211474316210806 0.1496622364016165 2.9728 0.15038320465840008 4.0 0.13853726085188858 5.9396 
1.7411607738492327 0.16481161167594338 2.9749 0.16471080637867194 4.0 0.1532603246805641 5.9418 
1.7611741160773848 0.17961636529548017 2.9764 0.1785684497477956 4.0 0.16795508266104983 5.9436 
1.781187458305537 0.1939541899416509 2.9776 0.19197751753661205 4.0 0.1820282127234783 5.945 
1.801200800533689 0.20810408886476947 2.9792 0.20583181570878106 4.0 0.1958816268230629 5.947 
1.8212141427618411 0.2217127578482797 2.9799 0.21961559099563807 4.0 0.20929987418186682 5.9489 
1.8412274849899932 0.2353896501685202 2.9812 0.23322118241846396 4.0 0.22289453544044469 5.9503 
1.8612408272181453 0.2484965128831508 2.9823 0.24582889972165936 4.0 0.23556414413952906 5.9527 
1.8812541694462974 0.26120634542007076 2.9834 0.25826950777542756 4.0 0.24814946917885933 5.9547 
1.9012675116744495 0.2733995505722608 2.9837 0.2705545126538299 4.0 0.26072550080348256 5.9562 
1.9212808539026018 0.284773979079024 2.9845 0.2822281440720506 4.0 0.27247468310469986 5.958 
1.941294196130754 0.2956956518404563 2.9856 0.2937213270533098 4.0 0.28398669368560825 5.9603 
1.961307538358906 0.3057717352996482 2.9865 0.30463763732395743 4.0 0.2954215297985308 5.9618 
1.9813208805870581 0.31533459746388337 2.9878 0.3146581696555078 4.0 0.30575733350234074 5.9633 
2.0013342228152102 0.3239460061620249 2.9884 0.3238016756766708 4.0 0.3149383949900756 5.9657 
2.0213475650433623 0.3320984177822764 2.9894 0.33181399918734594 4.0 0.3230836419789085 5.9669 
2.0413609072715144 0.34002550677998206 2.9904 0.3393041049859484 4.0 0.3308971347687828 5.9693 
2.0613742494996665 0.3471917555643833 2.991 0.346272813453331 4.0 0.33810147636162674 5.971 
2.0813875917278186 0.35370404494341456 2.9918 0.3522427667915161 4.0 0.34444098103425747 5.9725 
2.1014009339559707 0.35959639264876403 2.9921 0.3572649780981742 4.0 0.3500419213987871 5.974 
2.121414276184123 0.3645859400936458 2.9926 0.3620849449853092 4.0 0.3546953610579262 5.975 
2.141427618412275 0.3687949769393972 2.993 0.3656103030258915 4.0 0.35845792809759625 5.9759 
2.161440960640427 0.37204255375731365 2.9936 0.36824959357964265 4.0 0.36123435578387175 5.9774 
2.181454302868579 0.37432343428033354 2.9939 0.3703047836320946 4.0 0.36316070969092207 5.9788 
2.201467645096731 0.3754687518174086 2.9943 0.3713336477484797 4.0 0.36390997376416445 5.9796 
2.2214809873248833 0.3757885312781545 2.9946 0.3713302572856013 4.0 0.36355972590147145 5.9799 
2.2414943295530354 0.3758638173904424 2.9949 0.37019621439244504 4.0 0.36274793720464205 5.9806 
2.2615076717811875 0.37443395614647246 2.995 0.3688406678305482 4.0 0.36092128870611084 5.981 
2.2815210140093396 0.3722604959268652 2.9953 0.36645461121367634 4.0 0.35831073728307067 5.9811 
2.3015343562374917 0.36898306737765135 2.9954 0.3630318266844231 4.0001 0.3550689478969106 5.9815 
2.321547698465644 0.3650130747081273 2.9957 0.3585344921263523 4.0001 0.35089580728773 5.9824 
2.341561040693796 0.36042710893711644 2.9958 0.3529453584151742 4.0002 0.34578084050125724 5.983 
2.361574382921948 0.3546021307272876 2.9961 0.34634905888619816 4.0002 0.33948784443831087 5.9833 
2.3815877251501 0.3474173939450474 2.9965 0.3391675563986724 4.0003 0.3326730358563619 5.9838 
2.401601067378252 0.33891782270338766 2.9968 0.33078519196731165 4.0003 0.32452791984422313 5.9843 
2.4216144096064043 0.32963331908119675 2.997 0.3219184323882937 4.0003 0.3156492702201022 5.9846 
2.4416277518345564 0.31970135197252836 2.997 0.3123614180519518 4.0003 0.3059648995660647 5.9852 
2.4616410940627085 0.3086492417639387 2.9975 0.3015956029350449 4.0003 0.2957176882596282 5.9859 
2.4816544362908606 0.29690245656871905 2.9977 0.2899481032173805 4.0003 0.28499654756851717 5.9862 
2.5016677785190127 0.28464146721448647 2.9978 0.27794312619413053 4.0003 0.2728545983634301 5.9866 
2.5216811207471648 0.27164372569835893 2.9976 0.2649135933877987 4.0003 0.26060282171775145 5.9872 
2.541694462975317 0.25866051203251605 2.9976 0.25179501203410976 4.0003 0.24767851529622859 5.9877 
2.561707805203469 0.24496016370577609 2.9976 0.2381754654521365 4.0004 0.2335844481696711 5.9882 
2.581721147431621 0.2306240458227277 2.9975 0.22373038256898686 4.0004 0.21875353397838984 5.9892 
2.601734489659773 0.2155886010481682 2.9977 0.2083798439248063 4.0004 0.2029513578689279 5.9896 
2.6217478318879253 0.20015838294536578 2.9977 0.19284521810871738 4.0004 0.1873261087732117 5.9906 
2.6417611741160774 0.18398955232210606 2.9975 0.17632685883698695 4.0004 0.17102107497912006 5.9911 
2.6617745163442295 0.16765975409946424 2.9979 0.1594737916100518 4.0004 0.1543352244345372 5.9915 
2.6817878585723816 0.1513353302836743 2.9982 0.14238213977502004 4.0004 0.13691817019141672 5.9917 
2.7018012008005337 0.13396894989680633 2.9982 0.1253643801714491 4.0004 0.11967316729031138 5.9923 
2.7218145430286858 0.11637867890777848 2.9982 0.10819926824542078 4.0005 0.10214650417516752 5.9928 
2.741827885256838 0.09877749083628867 2.9983 0.09094073555080413 4.0005 0.08424755146105826 5.9931 
2.76184122748499 0.08085233861097835 2.9984 0.0728274008809069 4.0005 0.06570813208365196 5.9934 
2.781854569713142 0.062201176185508314 2.9985 0.05452338207752703 4.0005 0.0465981036871124 5.9937 
2.801867911941294 0.044191519598008856 2.9987 0.035992259860223454 4.0005 0.027783266742755188 5.9938 
2.8218812541694462 0.025947311501573814 2.9987 0.017472454399408945 4.0005 0.00891111045652418 5.9939 
2.8418945963975983 0.007441953939318497 2.9989 -0.001414044236918797 4.0005 -0.009742244380899039 5.9939 
2.8619079386257504 -0.011573258244475557 2.9994 -0.01959676859282693 4.0005 -0.028240573917201202 5.9943 
2.8819212808539025 -0.03027589306433157 2.9996 -0.03797474786160653 4.0005 -0.04686628975149255 5.9943 
2.9019346230820546 -0.04866035730776001 2.9998 -0.056439927787624376 4.0005 -0.06479214566474675 5.9944 
2.9219479653102067 -0.0667234836122391 3.0001 -0.07466784469378557 4.0005 -0.0830144955626864 5.9948 
2.941961307538359 -0.08445453476826104 3.0003 -0.09295873694580055 4.0005 -0.10073632328600304 5.995 
2.961974649766511 -0.10193975440380659 3.0003 -0.11132953354772228 4.0006 -0.11825130167421771 5.9953 
2.981987991994663 -0.11907365491565483 3.0006 -0.12942446089974335 4.0006 -0.13555095850032645 5.9954 
3.002001334222815 -0.1362762279807243 3.0009 -0.1466626894466281 4.0006 -0.15246900523112444 5.9956 
3.022014676450967 -0.15284981961601524 3.0014 -0.16357029006429702 4.0006 -0.1689589334514676 5.9956 
3.0420280186791193 -0.16906258086402404 3.0022 -0.17955036409007935 4.0006 -0.18457302293456088 5.9956 
3.0620413609072714 -0.18484027386938282 3.0023 -0.19511928135219947 4.0006 -0.19918781812494127 5.9956 
3.0820547031354235 -0.19988439799686392 3.0027 -0.2104386327778161 4.0008 -0.21363445531537642 5.9962 
3.1020680453635756 -0.21479476987206553 3.0035 -0.2251421958752419 4.0009 -0.22788157859526145 5.9963 
3.1220813875917277 -0.22911702834774392 3.0038 -0.23939412024002854 4.0009 -0.24151195133964978 5.9964 
3.14209472981988 -0.242396329324687 3.0048 -0.2527951151901879 4.0009 -0.2549746126860302 5.9965 
3.162108072048032 -0.25550974578589314 3.005 -0.2653852044612681 4.0009 -0.26746452007734633 5.9966 
3.182121414276184 -0.26767830120342023 3.0054 -0.27747748576203674 4.0009 -0.27911767183768577 5.9966 
3.202134756504336 -0.27920816798861875 3.0063 -0.2888547140066502 4.0009 -0.29021014385105415 5.9967 
3.222148098732488 -0.28965397095021644 3.007 -0.2990308588429325 4.0009 -0.30133071440500114 5.9968 
3.2421614409606403 -0.2995714844562518 3.0077 -0.30884319363968077 4.0009 -0.31145380013469987 5.9967 
3.2621747831887924 -0.3081458219967323 3.0088 -0.3175320866025794 4.0009 -0.3210804894094547 5.9968 
3.2821881254169445 -0.3160429194255912 3.0097 -0.32574946699594104 4.0009 -0.32980529280277476 5.997 
3.3022014676450966 -0.32330782628569976 3.0104 -0.3331645520692437 4.0009 -0.3380604617370402 5.9969 
3.3222148098732487 -0.3300953944730244 3.0115 -0.34011219027788836 4.0009 -0.3448592380205657 5.997 
3.342228152101401 -0.3362491777759592 3.0128 -0.34576339971712405 4.0008 -0.3506549601869152 5.9971 
3.362241494329553 -0.34163275010462113 3.0144 -0.3508104514113149 4.0007 -0.3560294578261934 5.9969 
3.382254836557705 -0.3460019571381982 3.0153 -0.355275384720669 4.0007 -0.3604701152485939 5.9969 
3.402268178785857 -0.34984979858179494 3.0167 -0.35897935992928026 4.0007 -0.36425237226271023 5.9969 
3.422281521014009 -0.3532165579184421 3.018 -0.36180242761361486 4.0007 -0.36730477880104356 5.9969 
3.4422948632421613 -0.3559404126643444 3.0185 -0.3633472361473215 4.0007 -0.369620908975363 5.9968 
3.4623082054703134 -0.3576943944398939 3.0196 -0.3643602958778451 4.0007 -0.37115071733259136 5.9971 
3.4823215476984655 -0.3588091497279782 3.0216 -0.36466567223137164 4.0007 -0.3719135109484904 5.9971 
3.5023348899266176 -0.3588574093551721 3.0222 -0.36459125368423356 4.0007 -0.37182970437908336 5.9973 
3.5223482321547697 -0.35827641847933617 3.0242 -0.3635021576158239 4.0007 -0.37057690169188434 5.9973 
3.5423615743829218 -0.3571008537971533 3.0255 -0.3616495969669597 4.0007 -0.3689423678234688 5.9974 
3.562374916611074 -0.35523145299333764 3.0267 -0.35902953203697224 4.0006 -0.36642990005745313 5.9976 
3.582388258839226 -0.3524433056735241 3.028 -0.35622931760846976 4.0006 -0.3629921379217355 5.9975 
3.602401601067378 -0.3493054914906383 3.029 -0.3524121132582474 4.0005 -0.35908799760822874 5.9978 
3.62241494329553 -0.34540533388490996 3.0298 -0.34825138370038106 4.0005 -0.354547972690622 5.9977 
3.6424282855236823 -0.34020237479568216 3.0309 -0.34346733113192124 4.0005 -0.34924064146788114 5.9978 
3.6624416277518343 -0.33443000454842187 3.0319 -0.33836505338966094 4.0005 -0.3436653844117959 5.9978 
3.6824549699799864 -0.3280951745332372 3.033 -0.33212206341414074 4.0005 -0.3377036075011346 5.9978 
3.7024683122081385 -0.32125367284671097 3.034 -0.324807787562644 4.0005 -0.3309753304398485 5.9979 
3.7224816544362906 -0.313479201856468 3.0354 -0.31705399250930766 4.0005 -0.3236130234386873 5.9983 
3.7424949966644427 -0.3049656981367861 3.0362 -0.30895794505346685 4.0006 -0.3158160806350497 5.9983 
3.762508338892595 -0.2960181738518682 3.0377 -0.3003116275159003 4.0006 -0.30748441822076267 5.9982 
3.782521681120747 -0.28682723421683576 3.0386 -0.29127486933228386 4.0006 -0.29839699055383395 5.9981 
3.802535023348899 -0.27692720411263355 3.0399 -0.28166017518074316 4.0005 -0.28916407044357884 5.9982 
3.822548365577051 -0.26678842034189293 3.0407 -0.27201007102962177 4.0005 -0.27907383824200716 5.9982 
3.8425617078052037 -0.2565877849203484 3.041 -0.26239366919911944 4.0005 -0.2690060238112465 5.9982 
3.8625750500333558 -0.24647548053134796 3.0423 -0.25285381147236 4.0005 -0.25869469355792957 5.9982 
3.882588392261508 -0.23607264665145458 3.0429 -0.2429449268411815 4.0006 -0.2486988160878166 5.9982 
3.90260173448966 -0.22580400133533554 3.0434 -0.23256745145612726 4.0006 -0.2383017563829543 5.9984 
3.922615076717812 -0.21537021471252715 3.0445 -0.222803460860802 4.0006 -0.2274865115794598 5.9983 
3.942628418945964 -0.20494052897044165 3.0455 -0.21263147011522843 4.0006 -0.2166306071835289 5.9985 
3.9626417611741163 -0.19434582600900116 3.047 -0.20213770761005348 4.0006 -0.20588557758510673 5.9987 
3.9826551034022684 -0.18400126457485821 3.0478 -0.19174553700308164 4.0006 -0.19525309062905766 5.9988 
4.0026684456304205 -0.17318203543311358 3.0482 -0.1809358706947197 4.0006 -0.18483095190187904 5.9988 
4.0226817878585726 -0.16254845985507632 3.0489 -0.16997791352359837 4.0005 -0.17419167376715947 5.9986 
4.042695130086725 -0.15212667155406243 3.0494 -0.1592731770994531 4.0005 -0.16341471372317493 5.9986 
4.062708472314877 -0.14178801856827175 3.0502 -0.1487504581273565 4.0005 -0.15315286740869474 5.9987 
4.082721814543029 -0.13161346422805406 3.051 -0.13782447798988037 4.0005 -0.14290745362110524 5.9987 
4.102735156771181 -0.12192675450705881 3.0517 -0.12764760187858887 4.0005 -0.13288123694106851 5.9987 
