t 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
1.5015015015015014 0.5657687399993443 0.4907919264125607 0.4730480973678413 0.36389714301657594 0.23864159600179896 0.13823831132436482 0.0724636449141244 0.03497323625417844 0.015723229654832097 0.006645744130273838 0.0026588662710030826 0.0010126270037211266 0.00036875292636153243 0.00012888467781369247 4.337199443021354e-05 1.4091029048398814e-05 4.430096774447612e-06 1.350553855784283e-06 3.9996312519921537e-07 1.152478249821313e-07 3.235722550578988e-08 8.863257437529283e-09 2.3713971088361073e-09 6.203850069490783e-10 1.5884855381929278e-10 3.9842966874016924e-11 9.797587035041574e-12 2.3637880007361375e-12 5.599129566883981e-13 1.30296189694865e-13 2.980583317416683e-14 6.706077335733396e-15 1.4847694227133293e-15 3.236544819844056e-16 6.949187579321733e-17 1.4702801286887298e-17 3.0665733926663986e-18 6.307846595881483e-19 1.278125411622308e-19 2.6577410474501375e-20
1.6516516516516517 0.5552647703047612 0.44966691827346766 0.46270835642522534 0.39008615575162103 0.2796275460444647 0.17672267737738465 0.10080124519444128 0.05286298318936659 0.02579297706378461 0.011822480606111817 0.005126246996397188 0.0021149195375895313 0.0008340086762080453 0.00031557709204415696 0.00011494526172162415 4.0413166093340864e-05 1.3747801413240678e-05 4.534389953477557e-06 1.4526980609775942e-06 4.527940687911021e-07 1.375076055848735e-07 4.0739191495158953e-08 1.1788847541889812e-08 3.3355045686950074e-09 9.236522670944268e-10 2.505499211916569e-10 6.663110423852696e-11 1.7385220044201592e-11 4.453579944143083e-12 1.120834535193476e-12 2.7729390916618386e-13 6.74754801747028e-14 1.6158005479073492e-14 3.809567354842466e-15 8.847303856850856e-16 2.0247839200996462e-16 4.568311019768351e-17 1.0165614160863787e-17 2.228278102915033e-18 5.015245821769981e-19
1.8018018018018018 0.545542448642099 0.4180974999357039 0.44172476867056587 0.4034674854517185 0.31369872918909447 0.21475904230006718 0.13234081972243023 0.07485391992315206 0.039340185322471924 0.019404319881116606 0.009048035702867115 0.0040121030774182736 0.0016998383112184958 0.0006908008974434077 0.00027017665710440443 0.00010197477143502482 3.7234936095606374e-05 1.3180102761725259e-05 4.531204161818543e-06 1.515417709182625e-06 4.937661901349765e-07 1.569417636495305e-07 4.872010561899372e-08 1.4787245970036343e-08 4.392476953353743e-09 1.278073802116752e-09 3.645786717252767e-10 1.0203244354627654e-10 2.8035463275812353e-11 7.567919978335202e-12 2.0082255470988717e-12 5.241501606605565e-13 1.3462922751092377e-13 3.404658064268526e-14 8.481307353454525e-15 2.0820570563765586e-15 5.038985299094687e-16 1.2028195520147108e-16 2.8291053127339307e-17 6.803780141541264e-18
1.951951951951952 0.5298476251967773 0.40069238082234176 0.41706068918793 0.4060248210673117 0.33971121751152417 0.2502785703897078 0.16561633646467802 0.10040000284114979 0.056480882901445824 0.029786880518116447 0.014840034958517354 0.007026326019060804 0.0031773108924902796 0.0013776265298791302 0.0005746990039718435 0.0002313078848893091 9.004903141411016e-05 3.397853591461915e-05 1.2451044580309606e-05 4.437923292872822e-06 1.5409477544890522e-06 5.219007545332997e-07 1.7262931693056322e-07 5.58244538300483e-08 1.7666845704358637e-08 5.4764505554022366e-09 1.6642374239995077e-09 4.961696298831038e-10 1.4523089460266946e-10 4.1761764404493546e-11 1.1804865771648679e-11 3.2820562582135364e-12 8.979865512040671e-13 2.419039573669394e-13 6.419077609477116e-14 1.678589946564274e-14 4.3275461603905696e-15 1.1003776784083966e-15 2.7581563638340073e-16 7.021470144428966e-17
2.1021021021021022 0.5062350522272726 0.39577825019491947 0.39456487404825263 0.40034542655875777 0.3570785843303565 0.2812908823671021 0.1987928576428426 0.12847032965355673 0.07694507083071898 0.043152680488118114 0.02284465381532043 0.011485536749071115 0.005512541943670131 0.002535799125331287 0.001121978574757748 0.00047882991477208437 0.00019761923842210216 7.90383032460441e-05 3.06945034175393e-05 1.1593195172324775e-05 4.2651674009036365e-06 1.5304625317109164e-06 5.362951721844059e-07 1.8371326994011747e-07 6.158543323032697e-08 2.022090754552273e-08 6.5085104083346545e-09 2.0551636401255894e-09 6.371067893494777e-10 1.9402531637996356e-10 5.808417416521756e-11 1.7102232727622647e-11 4.955422189283112e-12 1.413688033883565e-12 3.972644883327213e-13 1.1001363830468535e-13 3.003570434579877e-14 8.087725342025318e-15 2.1475552042652583e-15 5.7527619908185105e-16
2.2522522522522523 0.4761117020621377 0.3979502327595188 0.37803770020438254 0.3894702822280958 0.3659052248476624 0.30614680153039214 0.2298708398273755 0.15762074267351775 0.10003810683311044 0.05938594139857807 0.03324899984483859 0.01766733896052883 0.008957028444608923 0.004350501115820296 0.0020317503666115373 0.000914981802994524 0.0003983859257177393 0.0001680651852896506 6.883271404591844e-05 2.7414277814090094e-05 1.0634025558270476e-05 4.022840321483023e-06 1.486019264060512e-06 5.365898358201488e-07 1.895975346697957e-07 6.561246519445625e-08 2.225751190373177e-08 7.406864198548695e-09 2.4197840989197594e-09 7.765814084715758e-10 2.449842102371345e-10 7.601089240641481e-11 2.3207970216850313e-11 6.976495068633995e-12 2.065780175306569e-12 6.027920815425004e-13 1.7340889005266536e-13 4.920025119835585e-14 1.3768389303200416e-14 3.8674003377256884e-15
2.4024024024024024 0.4421038332325276 0.4016699116994846 0.36894668081022597 0.3766774511180582 0.36721960844303736 0.32388967292365417 0.2570545175783239 0.18622394198105022 0.12473090544943197 0.07806267597576733 0.04603544049382799 0.025748289218483798 0.013732429474641586 0.007013651472862693 0.0034429350128380954 0.0016293087719529982 0.0007452705530134545 0.000330235834660938 0.00014203598746138332 5.939899045817493e-05 2.419030655873219e-05 9.60672777895597e-06 3.724977694641278e-06 1.4117788406716633e-06 5.235399222203579e-07 1.901395532636131e-07 6.768728676641432e-08 2.3636923767383723e-08 8.102895119186525e-09 2.728623053465833e-09 9.031768831119266e-10 2.940207185666876e-10 9.418792214867791e-11 2.970593081305376e-11 9.228456997561658e-12 2.8251771667199425e-12 8.526607905307459e-13 2.538012783136707e-13 7.451951052558308e-14 2.1902560628873666e-14
2.5525525525525525 0.40665830634621003 0.40326853673906327 0.36670875555168003 0.36503482168532486 0.36289651721254473 0.3343850219307363 0.27900686063211744 0.21269324195848388 0.1497923887764276 0.09848803811164322 0.06096240912729333 0.035764582305133 0.01999478820265951 0.010699949716588936 0.0055011746421031954 0.0027257592406449713 0.0013050706152472513 0.0006051868226151247 0.0002723476872926571 0.00011915158031771963 5.0757009935261166e-05 2.1082241225329526e-05 8.548816456277967e-06 3.388087159513201e-06 1.313737977687852e-06 4.988562349233238e-07 1.8566387815278017e-07 6.778095473036065e-08 2.4290284799955745e-08 8.550572709933448e-09 2.9584717678884865e-09 1.0067059475287333e-09 3.3708322227178565e-10 1.11119995966855e-10 3.608071771089661e-11 1.1544654917440127e-11 3.641605772015873e-12 1.1328846549107445e-12 3.4764855625271804e-13 1.0676102445782575e-13
2.7027027027027026 0.37152978575675205 0.4010687931000602 0.36942103583572 0.35693944740752637 0.3553766132000449 0.33828537293979594 0.2949570071268215 0.2356426925900546 0.17391189875915533 0.11975267292366985 0.07756494146241265 0.047583734831507615 0.027800313867525576 0.015539246799421482 0.008341264018000992 0.00431367023147242 0.002155004347267595 0.0010424545446866354 0.0004892767307317407 0.0002232140166677294 9.913867312283656e-05 4.2927543896834855e-05 1.8144663550913683e-05 7.4951638301587485e-06 3.0288803959431268e-06 1.198574077709722e-06 4.648411446970876e-07 1.7682699470678018e-07 6.602599366905604e-08 2.4215872669500346e-08 8.729257000285965e-09 3.094584904420031e-09 1.079475392320636e-09 3.707077578324932e-10 1.2539124600278925e-10 4.1794200670659086e-11 1.3732893538962983e-11 4.450222541534347e-12 1.4224531324760085e-12 4.558435014069374e-13
2.8528528528528527 0.33779595373780014 0.39471696563229924 0.37471691079926467 0.353750501193681 0.34733156493137907 0.3369455295450131 0.30474474363212095 0.254008930682158 0.19581471972894732 0.14080444386105892 0.0951748545720496 0.06089031133255994 0.03707661265026384 0.021588094786114138 0.012065781153604157 0.006494569805624791 0.0033759465634285476 0.0016987766788548449 0.0008292187244859761 0.0003933604233514762 0.00018163391943174856 8.175514245889077e-05 3.59170831316118e-05 1.5419190185227507e-05 6.4751713777028985e-06 2.6624919296840517e-06 1.0728811409335539e-06 4.24025858220408e-07 1.6448691571611354e-07 6.26711784390404e-08 2.3468058881145522e-08 8.642062128552586e-09 3.1313197681227226e-09 1.116946255771263e-09 3.9241111737074373e-10 1.35847748495094e-10 4.6360779246888416e-11 1.5603242615015943e-11 5.179141372719723e-12 1.7299492238961302e-12
3.003003003003003 0.3060462315211311 0.3845292785640469 0.38040785208131944 0.35561823645045926 0.3412811069179611 0.33230627023717685 0.3088456850319868 0.26715410985781696 0.21437816366806703 0.1605358567353862 0.11296251345284429 0.07518945979674818 0.04760405381567592 0.028804317525760972 0.016722282082026352 0.00934576564377489 0.005042424523072466 0.0026329117925784676 0.0013332798929200501 0.0006560032592214995 0.00031412282348436345 0.00014660170158190664 6.677129046504767e-05 2.971429357921872e-05 1.29338298653094e-05 5.511858087788108e-06 2.301769169978691e-06 9.426990337506748e-07 3.78927666099757e-07 1.4959371657593493e-07 5.803930208831189e-08 2.2143327261331988e-08 8.312208795296364e-09 3.0716334796833837e-09 1.117925135733562e-09 4.0090877834231853e-10 1.4172753294159218e-10 4.9410713654752467e-11 1.6984995081061426e-11 5.906881713498585e-12
3.153153153153153 0.27656522248379517 0.3710810517479622 0.3847874718440027 0.36161607510325455 0.339152842872015 0.32670766302758253 0.3083751181085497 0.2749533085205191 0.2287467212159731 0.17788362539209024 0.12999881057298238 0.08982986853252162 0.059010864443495986 0.03702838422422953 0.022281949538179895 0.012902369281946772 0.0072100055996048495 0.0038979849493414294 0.0020432421225392012 0.0010404025652486547 0.0005154764100236483 0.0002488798625433047 0.00011725188812505977 5.3965982788057874e-05 2.429176477159592e-05 1.0704467807401264e-05 4.621970729942817e-06 1.957058886604075e-06 8.132490577314468e-07 3.3188746337316656e-07 1.331026633286757e-07 5.248962258620266e-08 2.036546264362079e-08 7.778168930391388e-09 2.925738715215262e-09 1.0843492651066066e-09 3.961557085080352e-10 1.4272985834661945e-10 5.068499985288645e-11 1.8333932017528272e-11
3.3033033033033035 0.24946288922974585 0.3550015462138879 0.3866801571461848 0.37012946597267965 0.34188320828278373 0.3225799992246087 0.3050460740613188 0.27786483352542374 0.238443504855193 0.191936620363787 0.14533456538959807 0.10404623412971857 0.0707843684420229 0.04597498002012505 0.02862280636883599 0.017139941310401804 0.009901266275079696 0.00553179391617392 0.002995665358442417 0.0015754899297786547 0.0008060695861888679 0.0004018124436342425 0.00019541362452471644 9.283167094288863e-05 4.312448301717639e-05 1.9609758292722852e-05 8.736470939582183e-06 3.816612559910845e-06 1.6361797975462147e-06 6.888151642121895e-07 2.8495569814057877e-07 1.1590963826816482e-07 4.6384738849484423e-08 1.8271492150496956e-08 7.088119066659293e-09 2.7092428714381286e-09 1.020736244688485e-09 3.792530535076484e-10 1.3880843105066198e-10 5.218138689380169e-11
3.4534534534534536 0.22475775196599243 0.3368910459920651 0.3853680640816202 0.37930689491574177 0.3492454835101495 0.3219946490286661 0.3010353078761282 0.2769747199510488 0.24347717062326638 0.20205104964878845 0.15809575142160948 0.11702133904796186 0.0823003945045456 0.055238009841461586 0.03552083654852994 0.021960459514933924 0.013092122626014219 0.0075460204327057615 0.004214483068433287 0.0022853307700451703 0.001205280228669299 0.0006192033882793628 0.0003103011961144668 0.0001518717124154633 7.267729233121672e-05 3.404002515596476e-05 1.561893382434658e-05 7.026692561008052e-06 3.101886238100624e-06 1.344582867071202e-06 5.726955412137694e-07 2.3982910455569213e-07 9.880303570206818e-08 4.006462598432318e-08 1.5998936690305137e-08 6.2945388160220365e-09 2.4410060060467536e-09 9.335314490632236e-10 3.5140105453703233e-10 1.3720367246922038e-10
3.6036036036036037 0.2024302995780791 0.3173006578095886 0.3804895744708587 0.38740205785121407 0.3600102702360341 0.32616666155403873 0.29869205532624143 0.2739858757301156 0.24444055697828102 0.20797376181710367 0.16759516144655487 0.1279689142214117 0.09287328825601304 0.06431253486774806 0.04265278376688364 0.027184926796618377 0.016700987530387575 0.009915914679035489 0.005702929317480544 0.00318357338244969 0.0017280476788398803 0.0009134955388203805 0.000470953522100854 0.00023709331365428976 0.0001166875504764613 5.6200748134358965e-05 2.651428382586267e-05 1.2263407462181052e-05 5.56516687380538e-06 2.479685407411081e-06 1.0855700599223388e-06 4.672318819242866e-07 1.9782071993314713e-07 8.243473991051905e-08 3.382727444978322e-08 1.3675635581777301e-08 5.449300785416919e-09 2.1414487919991174e-09 8.273304815196268e-10 3.3539442334060386e-10
3.7537537537537538 0.18245936909341548 0.2967435448762631 0.37195378212691266 0.39296064108052176 0.3723420729486562 0.335126852323204 0.3000559876171851 0.27108554869693824 0.24258102396403652 0.20997197581949806 0.17346225825097222 0.13623965793479126 0.1018297381215059 0.072637702454073 0.04961501871453292 0.03255668475732656 0.020584032376581168 0.012572784730957687 0.007436265933835823 0.004267695624606342 0.0023808687450860037 0.0012932461883214796 0.0006849437717607147 0.0003541738851580927 0.00017900713476554816 8.852646610000863e-05 4.287855969928914e-05 2.0358744626310086e-05 9.483167145039943e-06 4.336782977697201e-06 1.9484512136116086e-06 8.605833944205076e-07 3.7388023564363023e-07 1.598620552432539e-07 6.730589740531373e-08 2.7916671846622797e-08 1.1412041898244245e-08 4.60126668747691e-09 1.820890530837324e-09 7.663497596174051e-10
3.903903903903904 0.1648467487801081 0.2757233181716014 0.35988665364376565 0.3948939081027711 0.3842295370566663 0.3477550861677251 0.30628749781770803 0.2705989157770371 0.23978432144794537 0.20895336668570463 0.17578955466623877 0.14145232409116612 0.1086097299115034 0.07966498623969515 0.0559633288466204 0.03776018410790993 0.024540660872859024 0.015402470035907303 0.009357533210839087 0.005514460478624047 0.003158042033828977 0.0017604366137039043 0.0009566391876205967 0.000507426492177681 0.0002630330397899758 0.00013339074848628087 6.624342685284025e-05 3.2243932946868756e-05 1.5395555448652355e-05 7.216230469228546e-06 3.3227176877233037e-06 1.5039123882274353e-06 6.695079977882671e-07 2.9331444271027677e-07 1.2652599888885223e-07 5.3765761477179756e-08 2.2515994140240128e-08 9.301786621777627e-09 3.763261463622654e-09 1.6442646642398823e-09
4.054054054054054 0.14962733356749802 0.25477172705462875 0.34461131827730074 0.39250062475868797 0.3938150242001734 0.3621494233521182 0.3172841408300372 0.2744017674826516 0.23836093844467013 0.20652251984509004 0.17527851127254387 0.1436458110857273 0.11289508893538543 0.08495447014014307 0.06127772443371568 0.04245985332668784 0.028333660601136047 0.018253595421023658 0.011379238603027543 0.006878626510375587 0.004039483709249041 0.0023084059819054974 0.001285616089434302 0.0006987266943068582 0.00037104498774729564 0.00019272810827454257 9.801558268478122e-05 4.885072181327695e-05 2.3879951632518094e-05 1.1458135759956719e-05 5.400302393335873e-06 2.5016603503078517e-06 1.1397427592827797e-06 5.10972319534911e-07 2.2554182807343607e-07 9.806438900908631e-08 4.2016065563882394e-08 1.7763759066656836e-08 7.333482552581043e-09 3.3257678874904532e-09
4.2042042042042045 0.13685357630890296 0.2344852665746753 0.32665805657373886 0.3854818377423611 0.3996073578992405 0.37612470413094024 0.3317313138694146 0.28328268980470367 0.2405252901671722 0.20485446765458867 0.17332743851478363 0.1434284299066903 0.11475535961694301 0.08829519160506186 0.0652519673460025 0.0463610226797398 0.03172709496874472 0.02095888847088387 0.01339392158569882 0.008297244398306328 0.004991799201505542 0.002921534363543106 0.001665929659732318 0.0009268078763990099 0.0005036718920222675 0.0002676807800275167 0.0001392643525543531 7.099352046917048e-05 3.549128588993627e-05 1.7413540488010082e-05 8.39123873932784e-06 3.973986310812641e-06 1.8507787383450214e-06 8.481218524077471e-07 3.8262023401740385e-07 1.7002197031110446e-07 7.444048719270594e-08 3.2174680884571925e-08 1.353115968138442e-08 6.363084519449376e-09
4.354354354354355 0.12653780662002018 0.2155382010473887 0.3067901759151728 0.3739669613018249 0.4006195461732302 0.3876566834490834 0.34755824369891747 0.2966430101964903 0.24764904356366557 0.20623243572911074 0.1719333485150479 0.14205540557816182 0.1147744256636196 0.08982851693343376 0.06779565409575804 0.04928657667932886 0.034539477080582144 0.02336941900843409 0.015294600532542104 0.00970091350876287 0.0059739153680074975 0.0035777215043806656 0.0020869914463227386 0.001187423601976583 0.000659795219413053 0.0003584494037732441 0.00019059579350070316 9.928350774388042e-05 5.071023598749411e-05 2.5416404556716857e-05 1.2509797500109172e-05 6.050585706175081e-06 2.877577747898918e-06 1.3464538772402516e-06 6.201892466577632e-07 2.813556498123969e-07 1.2574379002203114e-07 5.550747206273666e-08 2.3751020933352386e-08 1.155210735097287e-08
4.504504504504505 0.11855035746544819 0.19863229222402062 0.2860132191318162 0.35853928788253975 0.3964626354893518 0.39520513740324786 0.36254211069587927 0.31276955161352576 0.2597091686074178 0.21226875713887366 0.1732464923882362 0.14130341753398853 0.1140777952561246 0.09012475670805076 0.06911612254680234 0.05124773710614861 0.0366985830024233 0.025393760523761782 0.01700086809521301 0.011030074776404138 0.00694662509632214 0.004253626020344242 0.0025362514454107792 0.0014746152126646115 0.0008370906903696622 0.0004644926667297891 0.00025220767535458726 0.00013413164408692174 6.993303207672529e-05 3.577374985958522e-05 1.7968099515792438e-05 8.867369898413462e-06 4.302486395442889e-06 2.0536831507207124e-06 9.648804503334742e-07 4.464585586241988e-07 2.0347537255774948e-07 9.164359729753474e-08 3.98796678275445e-08 1.9965929031963115e-08
4.654654654654655 0.11252211261032113 0.18434908409509268 0.26551398154240463 0.3402165286902936 0.3873821703160944 0.3979064333994337 0.374818212260544 0.3294939927122757 0.2753777906955127 0.2232452812079714 0.17881166810758906 0.143021523849186 0.11415402961328193 0.0901414875271041 0.06973140250643102 0.052474361117352854 0.03827339314137358 0.02702530055829174 0.018479706292544154 0.01224960061032066 0.007882124492238586 0.004930522842442752 0.003002592244877768 0.001782571427170226 0.0010329922268427715 0.0005849997824128092 0.00032410814668161497 0.00017584409061633294 9.35107640915959e-05 4.8781118658230315e-05 2.4982149104849248e-05 1.2569024570265831e-05 6.216556329211911e-06 3.024386854825147e-06 1.4481196175415211e-06 6.828157191377928e-07 3.1707061824818265e-07 1.455437254206621e-07 6.444224753819847e-08 3.2979626811591515e-08
4.804804804804805 0.10784874797139364 0.17294173067950913 0.2464888798935031 0.320334460583777 0.37419354803611876 0.39561798675844834 0.3831740649442048 0.3448400823126949 0.2926783779374251 0.23812693038158872 0.1889605917959757 0.14847198163642744 0.11643941737285002 0.09102035675450995 0.0703825152434174 0.05338119719447696 0.03946456854284247 0.028343074817410132 0.019750005391325407 0.013353830808479251 0.008768249451390089 0.005597392527143136 0.0034783722837213094 0.0021068796500213964 0.0012454095253568976 0.0007192785643891603 0.00040631477414741123 0.00022471963036882584 0.00012179532990661545 6.474381862301841e-05 3.3781749005988546e-05 1.731387224423023e-05 8.722141947352444e-06 4.321525721303199e-06 2.1070790070462254e-06 1.0116110695413142e-06 4.782484558749867e-07 2.234761056811792e-07 1.0078107997213061e-07 5.2314307319889546e-08
