t sigma_z_100 sigma_z_1000 sigma_z_10000
20.993995997331556 -0.6969481577910615 -0.6907087967171862 -0.6954053680162
21.014009339559706 -0.6948305636944415 -0.6911662994960969 -0.6968207511635911
21.03402268178786 -0.6972419376883215 -0.6926753621181222 -0.6983786821403684
21.05403602401601 -0.6972026642504882 -0.6947695867911826 -0.6998847525123206
21.074049366244164 -0.6958322244107987 -0.6962442808909494 -0.7015991837180965
21.094062708472315 -0.6984545943438022 -0.6978290278832795 -0.7032896529399916
21.11407605070047 -0.7028766775607371 -0.6996346049275131 -0.704699073194074
21.13408939292862 -0.7051729314241385 -0.7017250331286439 -0.7061633122439969
21.154102735156773 -0.706252564283772 -0.7036206092021219 -0.707291651543204
21.174116077384923 -0.7070291844595928 -0.7045358451165666 -0.7082776906112145
21.194129419613077 -0.7080316814445251 -0.7057213861998294 -0.7094180427777205
21.214142761841227 -0.710051382156914 -0.7073014875807128 -0.7108906471273391
21.23415610406938 -0.7100936025188264 -0.7086568493990772 -0.7119616501161893
21.25416944629753 -0.7094809451659546 -0.7100121995226775 -0.7127417773092096
21.274182788525685 -0.709648337468574 -0.7111342651799695 -0.7135950633921974
21.294196130753836 -0.7076752514719838 -0.7123104779662095 -0.7145600809737007
21.31420947298199 -0.707202076246064 -0.7131363476567649 -0.7150893222668954
21.33422281521014 -0.7050880704389718 -0.7138541974126725 -0.7154766336738124
21.354236157438294 -0.7063684759035062 -0.7140051595963055 -0.7155785363238332
21.374249499666444 -0.7068992085642536 -0.7135910218503454 -0.7155916324287346
21.394262841894598 -0.7053807927524111 -0.7142102779009638 -0.7156781340678025
21.41427618412275 -0.708092624428465 -0.714121435933385 -0.7160139370457581
21.434289526350902 -0.7110367069305084 -0.7141743100145491 -0.7162316731756201
21.454302868579052 -0.7111663498957665 -0.7140185282985095 -0.7160795713357057
21.474316210807206 -0.7117347413438471 -0.7140273340646602 -0.7162185217929918
21.494329553035357 -0.7141983680921881 -0.7134597907979817 -0.7162493647826639
21.51434289526351 -0.7130782695180011 -0.7138693880730613 -0.7162017007095479
21.53435623749166 -0.7115326489869329 -0.7128496152865598 -0.7162242752475276
